,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Scottie Barnes,38:21,7.0,19.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,4.0,1.0,2.0,0.0,1.0,14.0,5.0,11/05/2021,Cleveland Cavaliers,37.25
O.G. Anunoby,36:48,10.0,21.0,47.6,3.0,7.0,42.9,0.0,0.0,0.0,2.0,4.0,6.0,5.0,1.0,1.0,0.0,4.0,23.0,-5.0,11/05/2021,Cleveland Cavaliers,43.5
Precious Achiuwa,18:14,2.0,3.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,11/05/2021,Cleveland Cavaliers,14.5
Gary Trent Jr.,37:02,7.0,14.0,50.0,3.0,4.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,2.0,3.0,2.0,17.0,-5.0,11/05/2021,Cleveland Cavaliers,35.0
Fred VanVleet,37:01,6.0,18.0,33.3,4.0,8.0,50.0,2.0,3.0,66.7,0.0,6.0,6.0,6.0,1.0,0.0,3.0,2.0,18.0,-3.0,11/05/2021,Cleveland Cavaliers,37.0
Khem Birch,29:38,2.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,2.0,0.0,1.0,4.0,-6.0,11/05/2021,Cleveland Cavaliers,21.0
Svi Mykhailiuk,19:01,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,11/05/2021,Cleveland Cavaliers,6.0
Dalano Banton,9:31,5.0,7.0,71.4,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,11.0,5.0,11/05/2021,Cleveland Cavaliers,14.5
Chris Boucher,7:01,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-4.0,11/05/2021,Cleveland Cavaliers,1.75
Malachi Flynn,7:24,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,4.0,11/05/2021,Cleveland Cavaliers,14.25
