,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Scottie Barnes,29:36,4.0,9.0,44.4,2.0,5.0,40.0,3.0,4.0,75.0,1.0,3.0,4.0,0.0,1.0,1.0,4.0,2.0,13.0,19.0,01/02/2022,New York Knicks,21.0
Pascal Siakam,34:53,7.0,15.0,46.7,0.0,1.0,0.0,6.0,9.0,66.7,5.0,9.0,14.0,7.0,2.0,0.0,6.0,4.0,20.0,14.0,01/02/2022,New York Knicks,49.0
O.G. Anunoby,30:17,4.0,11.0,36.4,1.0,5.0,20.0,5.0,5.0,100.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,4.0,14.0,11.0,01/02/2022,New York Knicks,25.75
Gary Trent Jr.,19:39,2.0,7.0,28.6,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,6.0,5.0,11.0,01/02/2022,New York Knicks,13.5
Fred VanVleet,30:49,11.0,17.0,64.7,7.0,13.0,53.8,6.0,6.0,100.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,3.0,35.0,16.0,01/02/2022,New York Knicks,54.25
Khem Birch,18:42,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,5.0,01/02/2022,New York Knicks,10.25
Svi Mykhailiuk,9:51,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,01/02/2022,New York Knicks,2.0
Chris Boucher,21:26,4.0,7.0,57.1,0.0,2.0,0.0,4.0,4.0,100.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,1.0,12.0,17.0,01/02/2022,New York Knicks,25.0
Precious Achiuwa,18:17,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,3.0,1.0,2.0,4.0,01/02/2022,New York Knicks,13.25
Yuta Watanabe,10:06,1.0,3.0,33.3,1.0,2.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,-8.0,01/02/2022,New York Knicks,8.0
Malachi Flynn,4:56,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,01/02/2022,New York Knicks,1.5
Dalano Banton,4:56,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,01/02/2022,New York Knicks,-0.5
Justin Champagnie,4:56,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,-6.0,01/02/2022,New York Knicks,6.75
Daniel Oturu,1:36,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,01/02/2022,New York Knicks,3.25
