,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Scottie Barnes,36:07,8.0,17.0,47.1,0.0,0.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,7.0,0.0,2.0,2.0,3.0,18.0,6.0,10/27/2021,Indiana Pacers,40.25
O.G. Anunoby,34:18,9.0,21.0,42.9,4.0,10.0,40.0,3.0,4.0,75.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,25.0,18.0,10/27/2021,Indiana Pacers,46.75
Precious Achiuwa,27:30,4.0,9.0,44.4,0.0,1.0,0.0,2.0,4.0,50.0,2.0,4.0,6.0,0.0,1.0,1.0,0.0,2.0,10.0,18.0,10/27/2021,Indiana Pacers,21.5
Gary Trent Jr.,34:39,4.0,14.0,28.6,1.0,6.0,16.7,3.0,5.0,60.0,1.0,3.0,4.0,2.0,5.0,0.0,0.0,3.0,12.0,18.0,10/27/2021,Indiana Pacers,30.5
Fred VanVleet,36:43,10.0,18.0,55.6,6.0,7.0,85.7,0.0,0.0,0.0,4.0,6.0,10.0,6.0,1.0,0.0,3.0,3.0,26.0,20.0,10/27/2021,Indiana Pacers,51.0
Khem Birch,19:36,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,3.0,6.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,10/27/2021,Indiana Pacers,16.0
Chris Boucher,17:50,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,5.0,7.0,10/27/2021,Indiana Pacers,16.25
Dalano Banton,16:12,4.0,7.0,57.1,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,10.0,11.0,10/27/2021,Indiana Pacers,17.75
Svi Mykhailiuk,10:46,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,10/27/2021,Indiana Pacers,12.25
Justin Champagnie,2:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2021,Indiana Pacers,0.0
Malachi Flynn,2:01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2021,Indiana Pacers,0.0
Isaac Bonga,0:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,10/27/2021,Indiana Pacers,0.0
Sam Dekker,0:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,10/27/2021,Indiana Pacers,0.0
David Johnson,0:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,10/27/2021,Indiana Pacers,0.0
