,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,34:00,10.0,15.0,66.7,1.0,4.0,25.0,3.0,4.0,75.0,1.0,8.0,9.0,3.0,0.0,1.0,4.0,1.0,24.0,10.0,10/26/2022,Houston Rockets,40.25
Kelly Olynyk,29:14,1.0,8.0,12.5,0.0,2.0,0.0,2.0,6.0,33.3,3.0,5.0,8.0,6.0,1.0,0.0,4.0,6.0,4.0,8.0,10/26/2022,Houston Rockets,23.0
Jarred Vanderbilt,19:05,3.0,7.0,42.9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,0.0,0.0,1.0,6.0,6.0,7.0,10/26/2022,Houston Rockets,18.5
Jordan Clarkson,28:55,6.0,14.0,42.9,5.0,10.0,50.0,3.0,4.0,75.0,3.0,3.0,6.0,5.0,2.0,1.0,0.0,4.0,20.0,8.0,10/26/2022,Houston Rockets,43.5
Mike Conley,27:46,4.0,11.0,36.4,3.0,8.0,37.5,2.0,4.0,50.0,0.0,3.0,3.0,5.0,1.0,0.0,3.0,5.0,13.0,6.0,10/26/2022,Houston Rockets,26.25
Collin Sexton,10:22,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,10.0,10/26/2022,Houston Rockets,5.5
Walker Kessler,11:03,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,-4.0,10/26/2022,Houston Rockets,8.25
Malik Beasley,29:39,5.0,12.0,41.7,2.0,7.0,28.6,2.0,2.0,100.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,14.0,-4.0,10/26/2022,Houston Rockets,31.0
Rudy Gay,15:43,2.0,6.0,33.3,0.0,3.0,0.0,2.0,2.0,100.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,6.0,-3.0,10/26/2022,Houston Rockets,17.0
Talen Horton-Tucker,28:12,5.0,11.0,45.5,2.0,7.0,28.6,2.0,3.0,66.7,0.0,7.0,7.0,4.0,2.0,0.0,0.0,3.0,14.0,8.0,10/26/2022,Houston Rockets,33.75
Simone Fontecchio,6:01,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,10/26/2022,Houston Rockets,1.25
