,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jarred Vanderbilt,25:31,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,1.0,1.0,2.0,2.0,-13.0,10/02/2022,Toronto Raptors,16.25
Lauri Markkanen,23:50,7.0,12.0,58.3,2.0,6.0,33.3,4.0,4.0,100.0,1.0,4.0,5.0,0.0,2.0,0.0,2.0,2.0,20.0,-9.0,10/02/2022,Toronto Raptors,30.25
Kelly Olynyk,22:02,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,-14.0,10/02/2022,Toronto Raptors,10.5
Malik Beasley,21:04,2.0,12.0,16.7,1.0,8.0,12.5,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,-11.0,10/02/2022,Toronto Raptors,9.0
Mike Conley,20:50,2.0,4.0,50.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,7.0,-17.0,10/02/2022,Toronto Raptors,15.25
Collin Sexton,18:29,4.0,9.0,44.4,3.0,4.0,75.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,11.0,-5.0,10/02/2022,Toronto Raptors,19.75
Rudy Gay,17:17,1.0,6.0,16.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,-8.0,10/02/2022,Toronto Raptors,13.0
Jordan Clarkson,18:15,3.0,10.0,30.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,3.0,7.0,-11.0,10/02/2022,Toronto Raptors,17.75
Nickeil Alexander-Walker,15:45,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,0.0,-13.0,10/02/2022,Toronto Raptors,13.75
Walker Kessler,13:32,5.0,7.0,71.4,0.0,0.0,0.0,1.0,3.0,33.3,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,-9.0,10/02/2022,Toronto Raptors,16.0
Talen Horton-Tucker,8:41,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,-10.0,10/02/2022,Toronto Raptors,4.0
Jared Butler,8:41,1.0,6.0,16.7,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,-10.0,10/02/2022,Toronto Raptors,6.75
Simone Fontecchio,8:41,1.0,4.0,25.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,-10.0,10/02/2022,Toronto Raptors,7.5
Ochai Agbaji,8:41,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-10.0,10/02/2022,Toronto Raptors,6.5
Cody Zeller,8:41,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,-10.0,10/02/2022,Toronto Raptors,11.25
