,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Malik Beasley,31:18,3.0,8.0,37.5,2.0,7.0,28.6,2.0,2.0,100.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,11/06/2022,LA Clippers,14.5
Lauri Markkanen,33:21,5.0,9.0,55.6,1.0,3.0,33.3,7.0,7.0,100.0,2.0,7.0,9.0,3.0,1.0,1.0,2.0,3.0,18.0,8.0,11/06/2022,LA Clippers,37.25
Kelly Olynyk,29:27,2.0,4.0,50.0,1.0,2.0,50.0,4.0,4.0,100.0,0.0,4.0,4.0,4.0,1.0,0.0,3.0,5.0,9.0,10.0,11/06/2022,LA Clippers,21.0
Jordan Clarkson,30:09,8.0,15.0,53.3,6.0,9.0,66.7,1.0,1.0,100.0,2.0,1.0,3.0,5.0,0.0,1.0,5.0,0.0,23.0,6.0,11/06/2022,LA Clippers,36.75
Mike Conley,32:59,7.0,13.0,53.8,2.0,6.0,33.3,1.0,1.0,100.0,1.0,6.0,7.0,4.0,2.0,0.0,1.0,0.0,17.0,11.0,11/06/2022,LA Clippers,36.25
Collin Sexton,27:14,6.0,13.0,46.2,2.0,5.0,40.0,8.0,9.0,88.9,0.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,22.0,3.0,11/06/2022,LA Clippers,30.25
Talen Horton-Tucker,14:35,1.0,5.0,20.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,-1.0,11/06/2022,LA Clippers,8.0
Walker Kessler,16:11,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,11/06/2022,LA Clippers,14.25
Rudy Gay,16:03,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,11/06/2022,LA Clippers,4.75
Nickeil Alexander-Walker,8:44,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,11/06/2022,LA Clippers,2.0
