,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,26:05,6.0,13.0,46.2,2.0,6.0,33.3,4.0,4.0,100.0,2.0,8.0,10.0,1.0,0.0,0.0,0.0,1.0,18.0,-11.0,10/11/2022,San Antonio Spurs,33.0
Kelly Olynyk,23:03,4.0,6.0,66.7,0.0,2.0,0.0,2.0,3.0,66.7,1.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,10.0,-3.0,10/11/2022,San Antonio Spurs,20.25
Jarred Vanderbilt,20:32,3.0,8.0,37.5,0.0,1.0,0.0,0.0,4.0,0.0,5.0,3.0,8.0,0.0,3.0,0.0,1.0,2.0,6.0,-21.0,10/11/2022,San Antonio Spurs,21.5
Jordan Clarkson,25:13,5.0,15.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,4.0,3.0,12.0,-5.0,10/11/2022,San Antonio Spurs,27.75
Collin Sexton,21:22,2.0,7.0,28.6,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,-13.0,10/11/2022,San Antonio Spurs,7.5
Walker Kessler,24:36,5.0,6.0,83.3,0.0,0.0,0.0,2.0,4.0,50.0,3.0,4.0,7.0,1.0,0.0,4.0,2.0,5.0,12.0,11.0,10/11/2022,San Antonio Spurs,29.25
Jared Butler,26:38,4.0,12.0,33.3,3.0,8.0,37.5,2.0,2.0,100.0,0.0,7.0,7.0,7.0,2.0,1.0,2.0,3.0,13.0,6.0,10/11/2022,San Antonio Spurs,38.75
Nickeil Alexander-Walker,11:04,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,10/11/2022,San Antonio Spurs,4.0
Rudy Gay,24:57,4.0,10.0,40.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,7.0,10.0,2.0,0.0,0.0,2.0,2.0,8.0,-4.0,10/11/2022,San Antonio Spurs,22.5
Cody Zeller,2:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/11/2022,San Antonio Spurs,0.0
Talen Horton-Tucker,21:55,4.0,10.0,40.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,10.0,4.0,10/11/2022,San Antonio Spurs,18.25
Simone Fontecchio,12:00,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,13.0,10/11/2022,San Antonio Spurs,10.25
