,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lauri Markkanen,32:42,9.0,17.0,52.9,3.0,9.0,33.3,6.0,6.0,100.0,3.0,10.0,13.0,4.0,1.0,1.0,1.0,1.0,27.0,4.0,11/04/2022,Los Angeles Lakers,54.25
Kelly Olynyk,30:13,7.0,10.0,70.0,3.0,3.0,100.0,1.0,2.0,50.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,4.0,18.0,17.0,11/04/2022,Los Angeles Lakers,31.0
Jarred Vanderbilt,25:12,4.0,7.0,57.1,1.0,1.0,100.0,0.0,0.0,0.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,5.0,9.0,1.0,11/04/2022,Los Angeles Lakers,24.5
Jordan Clarkson,29:18,9.0,19.0,47.4,2.0,7.0,28.6,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,5.0,20.0,11.0,11/04/2022,Los Angeles Lakers,34.25
Mike Conley,31:20,6.0,11.0,54.5,2.0,5.0,40.0,1.0,1.0,100.0,2.0,0.0,2.0,10.0,1.0,0.0,2.0,0.0,15.0,9.0,11/04/2022,Los Angeles Lakers,34.5
Collin Sexton,28:36,7.0,13.0,53.8,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,3.0,17.0,7.0,11/04/2022,Los Angeles Lakers,27.0
Walker Kessler,10:36,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,11/04/2022,Los Angeles Lakers,17.0
Malik Beasley,14:58,1.0,7.0,14.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,-4.0,11/04/2022,Los Angeles Lakers,11.5
Talen Horton-Tucker,15:34,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,10.0,11/04/2022,Los Angeles Lakers,16.75
Rudy Gay,9:53,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,11/04/2022,Los Angeles Lakers,3.75
Nickeil Alexander-Walker,7:47,2.0,4.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,11/04/2022,Los Angeles Lakers,7.25
Ochai Agbaji,1:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11/04/2022,Los Angeles Lakers,0.0
Udoka Azubuike,1:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11/04/2022,Los Angeles Lakers,0.0
Simone Fontecchio,1:17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11/04/2022,Los Angeles Lakers,1.25
