,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Bojan Bogdanovic,40:09,11.0,20.0,55.0,2.0,6.0,33.3,2.0,2.0,100.0,0.0,5.0,5.0,4.0,1.0,0.0,2.0,4.0,26.0,11.0,04/16/2022,40.25
Royce O'Neale,30:45,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,0.0,4.0,3.0,-1.0,04/16/2022,14.0
Rudy Gobert,35:26,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,2.0,15.0,17.0,0.0,0.0,3.0,1.0,3.0,5.0,6.0,04/16/2022,31.75
Donovan Mitchell,41:30,10.0,29.0,34.5,2.0,6.0,33.3,10.0,11.0,90.9,2.0,4.0,6.0,6.0,1.0,1.0,3.0,3.0,32.0,10.0,04/16/2022,52.0
Mike Conley,34:30,6.0,12.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,4.0,2.0,13.0,6.0,04/16/2022,25.5
Danuel House Jr.,20:25,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,04/16/2022,8.25
Hassan Whiteside,12:34,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,5.0,8.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,04/16/2022,15.0
Jordan Clarkson,19:36,4.0,7.0,57.1,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,04/16/2022,9.75
Juancho Hernangomez,5:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,04/16/2022,3.75
