,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
Saddiq Bey,35:37,3.0,12.0,25.0,2.0,8.0,25.0,2.0,2.0,100.0,2.0,6.0,8.0,2.0,0.0,1.0,0.0,2.0,10.0,6.0,01/03/2024,Oklahoma City Thunder,26.0,OKC @ BKN
Jalen Johnson,28:56,11.0,18.0,61.1,2.0,4.0,50.0,4.0,4.0,100.0,1.0,6.0,7.0,3.0,4.0,0.0,1.0,5.0,28.0,-1.0,01/03/2024,Oklahoma City Thunder,49.75,OKC @ BKN
Clint Capela,25:16,5.0,8.0,62.5,0.0,0.0,0.0,2.0,2.0,100.0,7.0,7.0,14.0,0.0,0.0,3.0,0.0,2.0,12.0,-9.0,01/03/2024,Oklahoma City Thunder,35.5,OKC @ BKN
Dejounte Murray,35:25,8.0,18.0,44.4,2.0,5.0,40.0,4.0,4.0,100.0,2.0,4.0,6.0,6.0,0.0,0.0,3.0,2.0,22.0,4.0,01/03/2024,Oklahoma City Thunder,38.0,OKC @ BKN
Trae Young,33:57,6.0,13.0,46.2,2.0,9.0,22.2,10.0,11.0,90.9,0.0,4.0,4.0,11.0,2.0,0.0,6.0,2.0,24.0,-9.0,01/03/2024,Oklahoma City Thunder,47.5,OKC @ BKN
Trent Forrest,14:19,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,6.0,7.0,01/03/2024,Oklahoma City Thunder,13.5,OKC @ BKN
Bogdan Bogdanovic,27:44,7.0,16.0,43.8,5.0,11.0,45.5,4.0,4.0,100.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,23.0,11.0,01/03/2024,Oklahoma City Thunder,34.75,OKC @ BKN
Onyeka Okongwu,22:01,3.0,4.0,75.0,0.0,0.0,0.0,5.0,5.0,100.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,11.0,14.0,01/03/2024,Oklahoma City Thunder,21.75,OKC @ BKN
Garrison Mathews,16:46,2.0,3.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,-8.0,01/03/2024,Oklahoma City Thunder,8.0,OKC @ BKN
