,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
Saddiq Bey,38:12,5.0,10.0,50.0,2.0,4.0,50.0,4.0,5.0,80.0,1.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,16.0,-17.0,01/07/2024,Orlando Magic,30.75,PHX @ LAC
Jalen Johnson,40:17,6.0,12.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,4.0,0.0,1.0,3.0,6.0,12.0,-20.0,01/07/2024,Orlando Magic,32.25,PHX @ LAC
Clint Capela,36:26,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,12.0,0.0,3.0,2.0,1.0,3.0,4.0,-16.0,01/07/2024,Orlando Magic,28.5,PHX @ LAC
Dejounte Murray,40:06,9.0,20.0,45.0,0.0,2.0,0.0,6.0,10.0,60.0,0.0,6.0,6.0,2.0,0.0,0.0,3.0,2.0,24.0,-14.0,01/07/2024,Orlando Magic,33.0,PHX @ LAC
Trae Young,42:03,11.0,23.0,47.8,2.0,9.0,22.2,7.0,10.0,70.0,0.0,4.0,4.0,9.0,1.0,1.0,5.0,2.0,31.0,-10.0,01/07/2024,Orlando Magic,52.0,PHX @ LAC
Onyeka Okongwu,31:46,2.0,3.0,66.7,1.0,2.0,50.0,0.0,2.0,0.0,1.0,5.0,6.0,3.0,0.0,5.0,0.0,3.0,5.0,19.0,01/07/2024,Orlando Magic,27.5,PHX @ LAC
Bogdan Bogdanovic,26:02,7.0,17.0,41.2,4.0,9.0,44.4,0.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,5.0,18.0,13.0,01/07/2024,Orlando Magic,33.25,PHX @ LAC
Garrison Mathews,1:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,01/07/2024,Orlando Magic,0.0,PHX @ LAC
Wesley Matthews,8:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,01/07/2024,Orlando Magic,3.25,PHX @ LAC
