,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Moses Moody,24:35,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,11.0,-3.0,01/31/2022,Houston Rockets,18.5
Andrew Wiggins,33:40,8.0,14.0,57.1,3.0,6.0,50.0,4.0,4.0,100.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,23.0,17.0,01/31/2022,Houston Rockets,42.75
Kevon Looney,26:10,3.0,6.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,5.0,9.0,14.0,1.0,1.0,1.0,2.0,2.0,7.0,10.0,01/31/2022,Houston Rockets,29.0
Klay Thompson,26:17,6.0,15.0,40.0,1.0,8.0,12.5,1.0,1.0,100.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,14.0,7.0,01/31/2022,Houston Rockets,26.25
Stephen Curry,37:57,13.0,23.0,56.5,7.0,14.0,50.0,7.0,8.0,87.5,0.0,5.0,5.0,9.0,1.0,1.0,1.0,0.0,40.0,18.0,01/31/2022,Houston Rockets,66.75
Jordan Poole,26:07,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,6.0,13.0,01/31/2022,Houston Rockets,10.0
Gary Payton II,23:39,2.0,3.0,66.7,1.0,2.0,50.0,3.0,4.0,75.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,8.0,9.0,01/31/2022,Houston Rockets,19.75
Juan Toscano-Anderson,20:43,4.0,5.0,80.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,10.0,4.0,01/31/2022,Houston Rockets,19.25
Damion Lee,9:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,-11.0,01/31/2022,Houston Rockets,4.5
Jonathan Kuminga,10:44,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,01/31/2022,Houston Rockets,7.0
Chris Chiozza,1:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01/31/2022,Houston Rockets,1.5
