,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,31:12,6.0,13.0,46.2,2.0,5.0,40.0,3.0,4.0,75.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,17.0,18.0,10/24/2021,Sacramento Kings,23.0
Draymond Green,34:23,6.0,12.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,14.0,10.0,10/24/2021,Sacramento Kings,30.5
Kevon Looney,18:56,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,8.0,-6.0,10/24/2021,Sacramento Kings,16.5
Jordan Poole,31:54,8.0,16.0,50.0,2.0,5.0,40.0,4.0,4.0,100.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,22.0,4.0,10/24/2021,Sacramento Kings,38.25
Stephen Curry,35:16,9.0,23.0,39.1,4.0,15.0,26.7,5.0,6.0,83.3,1.0,6.0,7.0,10.0,3.0,0.0,3.0,1.0,27.0,14.0,10/24/2021,Sacramento Kings,57.25
Nemanja Bjelica,9:45,0.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10/24/2021,Sacramento Kings,9.25
Gary Payton II,17:18,4.0,6.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,6.0,10/24/2021,Sacramento Kings,14.25
Otto Porter Jr.,24:02,2.0,6.0,33.3,0.0,2.0,0.0,1.0,2.0,50.0,3.0,6.0,9.0,3.0,3.0,1.0,0.0,4.0,5.0,7.0,10/24/2021,Sacramento Kings,28.75
Juan Toscano-Anderson,14:39,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,10/24/2021,Sacramento Kings,11.0
Damion Lee,22:35,4.0,8.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,10/24/2021,Sacramento Kings,16.5
