,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,34:07,8.0,13.0,61.5,2.0,4.0,50.0,4.0,4.0,100.0,0.0,6.0,6.0,4.0,2.0,0.0,3.0,1.0,22.0,13.0,01/03/2022,Miami Heat,39.0
Draymond Green,36:14,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,6.0,8.0,13.0,1.0,4.0,2.0,4.0,5.0,10.0,01/03/2022,Miami Heat,44.0
Kevon Looney,25:08,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,6.0,6.0,01/03/2022,Miami Heat,15.75
Gary Payton II,30:03,7.0,12.0,58.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,14.0,-2.0,01/03/2022,Miami Heat,30.25
Stephen Curry,32:01,3.0,17.0,17.6,1.0,10.0,10.0,2.0,2.0,100.0,0.0,3.0,3.0,10.0,0.0,1.0,2.0,3.0,9.0,0.0,01/03/2022,Miami Heat,29.25
Jordan Poole,26:11,12.0,17.0,70.6,5.0,9.0,55.6,3.0,5.0,60.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,32.0,12.0,01/03/2022,Miami Heat,44.0
Damion Lee,10:41,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,01/03/2022,Miami Heat,8.75
Otto Porter Jr.,18:50,4.0,10.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,10.0,-2.0,01/03/2022,Miami Heat,23.75
Jonathan Kuminga,6:51,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,-6.0,01/03/2022,Miami Heat,6.5
Nemanja Bjelica,10:51,4.0,8.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,01/03/2022,Miami Heat,14.25
Juan Toscano-Anderson,8:45,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,01/03/2022,Miami Heat,6.75
Quinndary Weatherspoon,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,01/03/2022,Miami Heat,0.0
