,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,34:00,10.0,16.0,62.5,3.0,5.0,60.0,2.0,2.0,100.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,3.0,25.0,21.0,11/26/2021,Portland Trail Blazers,37.25
Draymond Green,34:18,5.0,8.0,62.5,0.0,1.0,0.0,2.0,3.0,66.7,1.0,7.0,8.0,12.0,2.0,3.0,6.0,3.0,12.0,17.0,11/26/2021,Portland Trail Blazers,47.0
Kevon Looney,20:03,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,12.0,-3.0,11/26/2021,Portland Trail Blazers,20.75
Jordan Poole,34:35,5.0,12.0,41.7,2.0,6.0,33.3,2.0,2.0,100.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3.0,14.0,23.0,11/26/2021,Portland Trail Blazers,24.5
Stephen Curry,38:04,12.0,25.0,48.0,6.0,15.0,40.0,2.0,3.0,66.7,0.0,7.0,7.0,8.0,1.0,0.0,3.0,2.0,32.0,18.0,11/26/2021,Portland Trail Blazers,56.25
Otto Porter Jr.,21:14,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,11/26/2021,Portland Trail Blazers,14.5
Gary Payton II,11:44,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,-3.0,11/26/2021,Portland Trail Blazers,12.25
Juan Toscano-Anderson,23:12,3.0,5.0,60.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,11/26/2021,Portland Trail Blazers,19.0
Nemanja Bjelica,10:18,1.0,3.0,33.3,0.0,2.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,-2.0,11/26/2021,Portland Trail Blazers,9.5
Chris Chiozza,12:32,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,-4.0,11/26/2021,Portland Trail Blazers,8.0
