,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,29:53,8.0,16.0,50.0,3.0,7.0,42.9,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,4.0,19.0,24.0,12/03/2021,Phoenix Suns,28.75
Draymond Green,30:27,4.0,6.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,6.0,3.0,2.0,2.0,9.0,25.0,12/03/2021,Phoenix Suns,51.25
Kevon Looney,14:47,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,7.0,12/03/2021,Phoenix Suns,14.5
Jordan Poole,31:52,5.0,12.0,41.7,2.0,5.0,40.0,2.0,2.0,100.0,0.0,1.0,1.0,5.0,1.0,0.0,5.0,6.0,14.0,24.0,12/03/2021,Phoenix Suns,23.25
Stephen Curry,33:24,8.0,20.0,40.0,6.0,11.0,54.5,1.0,2.0,50.0,2.0,3.0,5.0,5.0,0.0,0.0,3.0,2.0,23.0,10.0,12/03/2021,Phoenix Suns,38.25
Otto Porter Jr.,24:11,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,-3.0,12/03/2021,Phoenix Suns,11.0
Gary Payton II,26:24,7.0,9.0,77.8,3.0,5.0,60.0,2.0,2.0,100.0,3.0,2.0,5.0,0.0,1.0,1.0,3.0,1.0,19.0,7.0,12/03/2021,Phoenix Suns,29.25
Juan Toscano-Anderson,26:11,7.0,8.0,87.5,1.0,2.0,50.0,2.0,3.0,66.7,1.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0,17.0,16.0,12/03/2021,Phoenix Suns,34.75
Nemanja Bjelica,15:12,3.0,8.0,37.5,2.0,3.0,66.7,0.0,1.0,0.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,4.0,8.0,-1.0,12/03/2021,Phoenix Suns,25.0
Damion Lee,7:39,1.0,4.0,25.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,12/03/2021,Phoenix Suns,7.75
