,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,32:41,12.0,20.0,60.0,6.0,8.0,75.0,2.0,2.0,100.0,2.0,4.0,6.0,3.0,0.0,1.0,2.0,1.0,32.0,30.0,11/21/2021,Toronto Raptors,48.0
Draymond Green,31:59,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,0.0,14.0,14.0,8.0,0.0,1.0,1.0,1.0,4.0,24.0,11/21/2021,Toronto Raptors,35.0
Kevon Looney,26:17,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,25.0,5.0,5.0,10.0,4.0,2.0,2.0,1.0,2.0,7.0,25.0,11/21/2021,Toronto Raptors,33.0
Jordan Poole,30:40,10.0,13.0,76.9,8.0,11.0,72.7,5.0,6.0,83.3,1.0,3.0,4.0,4.0,0.0,0.0,5.0,5.0,33.0,14.0,11/21/2021,Toronto Raptors,45.5
Stephen Curry,37:04,2.0,10.0,20.0,1.0,6.0,16.7,7.0,7.0,100.0,0.0,2.0,2.0,8.0,1.0,0.0,4.0,1.0,12.0,19.0,11/21/2021,Toronto Raptors,27.0
Chris Chiozza,20:29,4.0,9.0,44.4,2.0,6.0,33.3,1.0,1.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,11.0,-4.0,11/21/2021,Toronto Raptors,17.5
Nemanja Bjelica,3:56,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,11/21/2021,Toronto Raptors,2.25
Jonathan Kuminga,7:38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-13.0,11/21/2021,Toronto Raptors,0.75
Otto Porter Jr.,22:25,5.0,11.0,45.5,5.0,9.0,55.6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,15.0,-8.0,11/21/2021,Toronto Raptors,28.0
Damion Lee,7:45,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-2.0,11/21/2021,Toronto Raptors,4.0
Juan Toscano-Anderson,17:33,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,-2.0,11/21/2021,Toronto Raptors,10.25
Moses Moody,1:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,11/21/2021,Toronto Raptors,0.0
