,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,33:18,4.0,12.0,33.3,0.0,1.0,0.0,2.0,3.0,66.7,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,10.0,-7.0,11/30/2021,Phoenix Suns,20.25
Draymond Green,32:26,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,5.0,0.0,1.0,5.0,3.0,8.0,-7.0,11/30/2021,Phoenix Suns,28.75
Kevon Looney,17:24,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,4.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,5.0,-17.0,11/30/2021,Phoenix Suns,15.0
Jordan Poole,34:59,9.0,15.0,60.0,6.0,12.0,50.0,4.0,5.0,80.0,0.0,5.0,5.0,3.0,2.0,1.0,4.0,2.0,28.0,-9.0,11/30/2021,Phoenix Suns,45.75
Stephen Curry,35:57,4.0,21.0,19.0,3.0,14.0,21.4,1.0,1.0,100.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,12.0,-17.0,11/30/2021,Phoenix Suns,23.25
Otto Porter Jr.,29:60,6.0,11.0,54.5,4.0,8.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,1.0,1.0,16.0,10.0,11/30/2021,Phoenix Suns,31.5
Gary Payton II,15:32,4.0,6.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,17.0,11/30/2021,Phoenix Suns,20.25
Nemanja Bjelica,15:33,1.0,4.0,25.0,0.0,2.0,0.0,2.0,3.0,66.7,1.0,5.0,6.0,2.0,0.0,0.0,1.0,2.0,4.0,-3.0,11/30/2021,Phoenix Suns,14.0
Juan Toscano-Anderson,12:42,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,2.0,-2.0,11/30/2021,Phoenix Suns,5.75
Jonathan Kuminga,0:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/30/2021,Phoenix Suns,0.0
Chris Chiozza,12:02,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,-5.0,11/30/2021,Phoenix Suns,12.75
