,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,33:33,5.0,12.0,41.7,3.0,6.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,3.0,13.0,-4.0,01/11/2022,Memphis Grizzlies,20.5
Juan Toscano-Anderson,7:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,-8.0,01/11/2022,Memphis Grizzlies,1.0
Kevon Looney,18:23,1.0,3.0,33.3,0.0,0.0,0.0,4.0,4.0,100.0,2.0,4.0,6.0,1.0,1.0,0.0,1.0,2.0,6.0,-4.0,01/11/2022,Memphis Grizzlies,16.5
Klay Thompson,19:37,5.0,13.0,38.5,2.0,5.0,40.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,14.0,17.0,01/11/2022,Memphis Grizzlies,23.75
Stephen Curry,38:42,8.0,21.0,38.1,2.0,9.0,22.2,9.0,10.0,90.0,1.0,9.0,10.0,10.0,2.0,0.0,3.0,3.0,27.0,-1.0,01/11/2022,Memphis Grizzlies,58.0
Jordan Poole,22:15,3.0,11.0,27.3,1.0,6.0,16.7,5.0,5.0,100.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,12.0,-17.0,01/11/2022,Memphis Grizzlies,20.25
Nemanja Bjelica,11:54,2.0,3.0,66.7,2.0,3.0,66.7,1.0,2.0,50.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,-2.0,01/11/2022,Memphis Grizzlies,14.5
Andre Iguodala,20:56,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,-12.0,01/11/2022,Memphis Grizzlies,10.75
Otto Porter Jr.,28:23,3.0,5.0,60.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,-7.0,01/11/2022,Memphis Grizzlies,23.5
Gary Payton II,22:43,6.0,8.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0,5.0,13.0,9.0,01/11/2022,Memphis Grizzlies,25.75
Moses Moody,7:11,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-11.0,01/11/2022,Memphis Grizzlies,4.75
Damion Lee,9:03,1.0,2.0,50.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,01/11/2022,Memphis Grizzlies,7.0
