,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Andrew Wiggins,29:57,9.0,17.0,52.9,8.0,10.0,80.0,2.0,4.0,50.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,28.0,19.0,12/06/2021,Orlando Magic,41.75
Draymond Green,28:30,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,7.0,3.0,3.0,1.0,3.0,3.0,7.0,19.0,12/06/2021,Orlando Magic,26.75
Kevon Looney,12:35,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,75.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,7.0,-5.0,12/06/2021,Orlando Magic,14.75
Jordan Poole,32:20,4.0,15.0,26.7,2.0,6.0,33.3,2.0,2.0,100.0,0.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,12.0,23.0,12/06/2021,Orlando Magic,33.75
Stephen Curry,30:58,8.0,16.0,50.0,7.0,13.0,53.8,8.0,8.0,100.0,0.0,3.0,3.0,8.0,2.0,0.0,3.0,2.0,31.0,9.0,12/06/2021,Orlando Magic,52.75
Gary Payton II,17:31,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,7.0,11.0,12/06/2021,Orlando Magic,14.0
Otto Porter Jr.,19:40,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,12.0,12/06/2021,Orlando Magic,6.25
Juan Toscano-Anderson,12:58,1.0,1.0,100.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,3.0,12/06/2021,Orlando Magic,8.5
Nemanja Bjelica,11:06,4.0,5.0,80.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,10.0,0.0,12/06/2021,Orlando Magic,16.75
Damion Lee,23:25,2.0,6.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,5.0,5.0,1.0,4.0,0.0,1.0,2.0,5.0,30.0,12/06/2021,Orlando Magic,20.25
Jonathan Kuminga,12:00,4.0,7.0,57.1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,12.0,12/06/2021,Orlando Magic,14.75
Moses Moody,4:30,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,12/06/2021,Orlando Magic,4.0
Jeff Dowtin Jr.,4:30,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,12/06/2021,Orlando Magic,4.0
