,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Terance Mann,15:37,3.0,4.0,75.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,9.0,18.0,09/30/2022,Ra'anana Maccabi Ra'anana,15.25
Marcus Morris Sr.,13:47,4.0,10.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,10.0,15.0,09/30/2022,Ra'anana Maccabi Ra'anana,18.5
Moses Brown,25:28,6.0,10.0,60.0,0.0,0.0,0.0,2.0,6.0,33.3,6.0,7.0,13.0,1.0,0.0,2.0,1.0,3.0,14.0,23.0,09/30/2022,Ra'anana Maccabi Ra'anana,35.25
Luke Kennard,15:37,5.0,7.0,71.4,4.0,5.0,80.0,2.0,3.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,16.0,18.0,09/30/2022,Ra'anana Maccabi Ra'anana,18.75
Jason Preston,30:46,1.0,4.0,25.0,1.0,1.0,100.0,1.0,2.0,50.0,1.0,8.0,9.0,10.0,1.0,0.0,2.0,2.0,4.0,23.0,09/30/2022,Ra'anana Maccabi Ra'anana,31.75
Moussa Diabate,24:35,5.0,5.0,100.0,0.0,0.0,0.0,4.0,8.0,50.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,14.0,17.0,09/30/2022,Ra'anana Maccabi Ra'anana,28.75
Brandon Boston,27:04,1.0,9.0,11.1,0.0,2.0,0.0,5.0,6.0,83.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,22.0,09/30/2022,Ra'anana Maccabi Ra'anana,10.75
Robert Covington,9:53,3.0,4.0,75.0,2.0,3.0,66.7,5.0,5.0,100.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,13.0,20.0,09/30/2022,Ra'anana Maccabi Ra'anana,21.25
Amir Coffey,17:55,4.0,6.0,66.7,0.0,2.0,0.0,3.0,3.0,100.0,1.0,4.0,5.0,1.0,3.0,0.0,4.0,1.0,11.0,24.0,09/30/2022,Ra'anana Maccabi Ra'anana,22.75
Xavier Moon,22:17,3.0,6.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,2.0,1.0,3.0,5.0,1.0,2.0,4.0,3.0,9.0,25.0,09/30/2022,Ra'anana Maccabi Ra'anana,24.75
Michael Devoe,16:36,4.0,5.0,80.0,2.0,3.0,66.7,4.0,6.0,66.7,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,14.0,4.0,09/30/2022,Ra'anana Maccabi Ra'anana,22.75
Juwan Morgan,7:45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-9.0,09/30/2022,Ra'anana Maccabi Ra'anana,3.25
Lucas Williamson,12:40,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,09/30/2022,Ra'anana Maccabi Ra'anana,1.5
