,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paul George,36:11,4.0,12.0,33.3,2.0,7.0,28.6,5.0,6.0,83.3,1.0,9.0,10.0,4.0,2.0,0.0,5.0,5.0,15.0,16.0,10/20/2022,Los Angeles Lakers,36.0
Marcus Morris Sr.,22:58,5.0,9.0,55.6,1.0,3.0,33.3,3.0,3.0,100.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,14.0,11.0,10/20/2022,Los Angeles Lakers,22.5
Ivica Zubac,35:22,6.0,6.0,100.0,0.0,0.0,0.0,2.0,4.0,50.0,6.0,11.0,17.0,1.0,0.0,5.0,5.0,2.0,14.0,13.0,10/20/2022,Los Angeles Lakers,44.25
Norman Powell,21:45,2.0,8.0,25.0,1.0,3.0,33.3,4.0,7.0,57.1,0.0,4.0,4.0,0.0,1.0,0.0,4.0,3.0,9.0,-12.0,10/20/2022,Los Angeles Lakers,14.5
Reggie Jackson,23:28,3.0,9.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,8.0,9.0,10/20/2022,Los Angeles Lakers,16.75
John Wall,24:32,7.0,15.0,46.7,0.0,4.0,0.0,1.0,3.0,33.3,0.0,4.0,4.0,3.0,1.0,0.0,3.0,3.0,15.0,-3.0,10/20/2022,Los Angeles Lakers,25.0
Nicolas Batum,10:19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,-5.0,10/20/2022,Los Angeles Lakers,7.25
Robert Covington,14:29,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,-3.0,10/20/2022,Los Angeles Lakers,14.0
Luke Kennard,24:04,4.0,6.0,66.7,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,-1.0,10/20/2022,Los Angeles Lakers,15.25
Terance Mann,5:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/20/2022,Los Angeles Lakers,1.25
Kawhi Leonard,21:17,6.0,12.0,50.0,1.0,4.0,25.0,1.0,2.0,50.0,1.0,6.0,7.0,2.0,1.0,0.0,2.0,3.0,14.0,5.0,10/20/2022,Los Angeles Lakers,27.25
