,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paul George,36:51,10.0,20.0,50.0,3.0,8.0,37.5,5.0,6.0,83.3,1.0,3.0,4.0,5.0,1.0,0.0,5.0,1.0,28.0,14.0,11/02/2022,Houston Rockets,41.5
Marcus Morris Sr.,34:54,8.0,14.0,57.1,4.0,8.0,50.0,1.0,1.0,100.0,1.0,9.0,10.0,2.0,2.0,0.0,1.0,0.0,21.0,15.0,11/02/2022,Houston Rockets,42.0
Ivica Zubac,24:45,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,5.0,3.0,11/02/2022,Houston Rockets,18.5
Luke Kennard,23:36,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,6.0,16.0,11/02/2022,Houston Rockets,16.0
Reggie Jackson,33:20,4.0,11.0,36.4,0.0,4.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,12.0,11.0,11/02/2022,Houston Rockets,20.5
Nicolas Batum,14:07,1.0,4.0,25.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,6.0,4.0,2.0,11/02/2022,Houston Rockets,17.25
John Wall,14:40,3.0,10.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,6.0,-3.0,11/02/2022,Houston Rockets,16.25
Norman Powell,24:24,3.0,6.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,9.0,-8.0,11/02/2022,Houston Rockets,13.75
Terance Mann,14:31,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,-5.0,11/02/2022,Houston Rockets,13.0
Amir Coffey,6:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,11/02/2022,Houston Rockets,1.25
Moses Brown,12:12,6.0,8.0,75.0,0.0,0.0,0.0,1.0,3.0,33.3,3.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,13.0,6.0,11/02/2022,Houston Rockets,23.75
