,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paul George,30:59,4.0,12.0,33.3,0.0,4.0,0.0,2.0,2.0,100.0,0.0,7.0,7.0,3.0,0.0,0.0,3.0,1.0,10.0,-25.0,10/27/2022,Oklahoma City Thunder,21.75
Terance Mann,20:51,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,6.0,8.0,10/27/2022,Oklahoma City Thunder,9.75
Ivica Zubac,34:21,4.0,9.0,44.4,0.0,0.0,0.0,4.0,6.0,66.7,5.0,13.0,18.0,2.0,0.0,1.0,1.0,2.0,12.0,-14.0,10/27/2022,Oklahoma City Thunder,39.0
Norman Powell,31:23,9.0,15.0,60.0,2.0,7.0,28.6,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,21.0,-16.0,10/27/2022,Oklahoma City Thunder,29.25
Reggie Jackson,37:14,8.0,13.0,61.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,18.0,-17.0,10/27/2022,Oklahoma City Thunder,29.5
Luke Kennard,17:03,4.0,5.0,80.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,10.0,-2.0,10/27/2022,Oklahoma City Thunder,12.25
Nicolas Batum,21:06,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,-14.0,10/27/2022,Oklahoma City Thunder,17.5
Robert Covington,15:00,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,6.0,10/27/2022,Oklahoma City Thunder,9.5
John Wall,20:57,6.0,12.0,50.0,1.0,3.0,33.3,4.0,5.0,80.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,1.0,17.0,7.0,10/27/2022,Oklahoma City Thunder,31.0
Amir Coffey,5:45,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,10/27/2022,Oklahoma City Thunder,0.0
Moses Brown,1:47,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,10/27/2022,Oklahoma City Thunder,5.0
Brandon Boston Jr.,1:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10/27/2022,Oklahoma City Thunder,0.0
Moussa Diabate,1:47,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,10/27/2022,Oklahoma City Thunder,9.0
