,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kawhi Leonard,16:55,4.0,8.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,7.0,10/09/2022,Minnesota Timberwolves,11.0
Marcus Morris Sr.,22:23,5.0,7.0,71.4,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,13.0,-2.0,10/09/2022,Minnesota Timberwolves,22.0
Ivica Zubac,16:47,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,0.0,2.0,3.0,2.0,8.0,-1.0,10/09/2022,Minnesota Timberwolves,25.0
Paul George,23:48,3.0,10.0,30.0,2.0,8.0,25.0,6.0,6.0,100.0,1.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,14.0,-2.0,10/09/2022,Minnesota Timberwolves,35.75
John Wall,19:45,5.0,11.0,45.5,1.0,3.0,33.3,9.0,9.0,100.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,20.0,0.0,10/09/2022,Minnesota Timberwolves,24.25
Nicolas Batum,13:21,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,6.0,7.0,2.0,1.0,0.0,2.0,1.0,5.0,2.0,10/09/2022,Minnesota Timberwolves,18.25
Terance Mann,25:16,4.0,7.0,57.1,1.0,1.0,100.0,1.0,1.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,10.0,1.0,10/09/2022,Minnesota Timberwolves,19.25
Reggie Jackson,16:54,3.0,8.0,37.5,3.0,6.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0,11.0,-1.0,10/09/2022,Minnesota Timberwolves,19.25
Luke Kennard,19:26,3.0,4.0,75.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,9.0,4.0,10/09/2022,Minnesota Timberwolves,18.75
Robert Covington,24:08,4.0,8.0,50.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,11.0,3.0,10/09/2022,Minnesota Timberwolves,22.75
Amir Coffey,14:06,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10/09/2022,Minnesota Timberwolves,4.75
Brandon Boston,10:31,2.0,6.0,33.3,0.0,4.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-5.0,10/09/2022,Minnesota Timberwolves,6.0
Moussa Diabate,8:18,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,-10.0,10/09/2022,Minnesota Timberwolves,8.75
Jason Preston,6:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,10/09/2022,Minnesota Timberwolves,5.25
Xavier Moon,2:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,10/09/2022,Minnesota Timberwolves,2.75
