,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Terance Mann,25:45,3.0,5.0,60.0,1.0,1.0,100.0,2.0,4.0,50.0,1.0,8.0,9.0,0.0,1.0,1.0,4.0,1.0,9.0,-14.0,10/25/2022,Oklahoma City Thunder,22.75
Nicolas Batum,18:04,2.0,4.0,50.0,2.0,3.0,66.7,2.0,2.0,100.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,8.0,-19.0,10/25/2022,Oklahoma City Thunder,17.5
Ivica Zubac,34:42,5.0,9.0,55.6,0.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,14.0,2.0,0.0,7.0,1.0,2.0,10.0,-17.0,10/25/2022,Oklahoma City Thunder,44.0
Norman Powell,30:24,3.0,10.0,30.0,0.0,5.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,7.0,-20.0,10/25/2022,Oklahoma City Thunder,10.5
Reggie Jackson,30:00,4.0,17.0,23.5,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,3.0,2.0,9.0,-19.0,10/25/2022,Oklahoma City Thunder,20.75
John Wall,19:30,4.0,9.0,44.4,1.0,3.0,33.3,3.0,4.0,75.0,1.0,2.0,3.0,4.0,2.0,0.0,4.0,2.0,12.0,2.0,10/25/2022,Oklahoma City Thunder,24.25
Robert Covington,20:53,4.0,6.0,66.7,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,10.0,-2.0,10/25/2022,Oklahoma City Thunder,26.5
Luke Kennard,28:58,6.0,13.0,46.2,3.0,7.0,42.9,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,15.0,2.0,10/25/2022,Oklahoma City Thunder,26.0
Amir Coffey,26:26,1.0,5.0,20.0,0.0,1.0,0.0,6.0,6.0,100.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,13.0,10/25/2022,Oklahoma City Thunder,15.5
Brandon Boston,2:39,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,10/25/2022,Oklahoma City Thunder,6.0
Moses Brown,2:39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10/25/2022,Oklahoma City Thunder,4.5
