,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2013,CHA,NOH @ DAL,L,240,98,39,80,48.8,8,23,34.8,12,18,66.7,4,31,35,24,9,3,12,24,-7
04/15/2013,MIA,HOU @ PHX,L,240,95,39,86,45.3,5,13,38.5,12,19,63.2,13,25,38,20,8,5,6,22,-1
04/14/2013,PHI,HOU @ PHX,L,240,77,31,85,36.5,5,16,31.3,10,15,66.7,13,36,49,22,5,6,19,12,-14
04/12/2013,NYK,HOU @ PHX,L,240,91,34,79,43.0,6,22,27.3,17,24,70.8,16,30,46,17,7,2,14,16,-10
04/10/2013,DET,CHI @ TOR,L,240,104,40,82,48.8,3,15,20.0,21,26,80.8,13,36,49,21,3,8,13,28,-7
04/09/2013,IND,CHI @ TOR,L,240,94,39,85,45.9,3,10,30.0,13,15,86.7,14,25,39,18,5,7,17,29,-5
04/07/2013,ORL,MIN @ GSW,W,240,91,32,89,36.0,7,17,41.2,20,24,83.3,17,35,52,24,7,8,14,18,6
04/05/2013,BOS,TOR @ MIN,W,240,97,36,89,40.4,3,13,23.1,22,26,84.6,15,43,58,16,5,7,16,20,6
04/03/2013,BKN,TOR @ MIN,L,240,95,34,89,38.2,4,14,28.6,23,26,88.5,13,23,36,18,8,4,11,17,-18
04/01/2013,ATL,CLE @ ATL,L,240,94,41,81,50.6,3,12,25.0,9,15,60.0,8,36,44,29,9,1,14,24,-8
03/31/2013,NOH,CLE @ ATL,L,240,92,38,82,46.3,7,18,38.9,9,12,75.0,3,28,31,20,6,5,14,23,-20
03/29/2013,PHI,WAS @ ORL,L,240,87,37,86,43.0,4,18,22.2,9,15,60.0,11,29,40,24,6,6,10,15,-10
03/27/2013,BOS,WAS @ ORL,L,240,92,38,86,44.2,7,17,41.2,9,14,64.3,9,37,46,26,10,6,19,22,-1
03/22/2013,HOU,UTA @ SAS,L,240,78,31,86,36.0,4,20,20.0,12,15,80.0,10,22,32,14,9,3,15,24,-38
03/20/2013,MIA,UTA @ SAS,L,240,95,37,81,45.7,7,21,33.3,14,17,82.4,15,27,42,20,8,2,17,25,-3
03/18/2013,IND,LAC @ SAC,L,240,90,35,92,38.0,6,24,25.0,14,21,66.7,16,29,45,21,6,7,11,21,-21
03/16/2013,SAS,LAC @ SAC,L,240,113,43,85,50.6,7,15,46.7,20,31,64.5,9,20,29,22,13,4,11,27,-6
03/15/2013,DAL,CHA @ BOS,L,240,86,34,78,43.6,7,16,43.8,11,18,61.1,7,32,39,18,11,2,18,12,-10
03/12/2013,WAS,MEM @ POR,W,240,95,34,83,41.0,8,26,30.8,19,25,76.0,14,34,48,24,8,2,11,25,5
03/10/2013,TOR,MEM @ POR,L,240,96,36,86,41.9,7,21,33.3,17,27,63.0,10,35,45,20,6,2,13,29,-4
03/08/2013,MEM,UTA @ NYK,L,240,92,33,72,45.8,6,14,42.9,20,26,76.9,7,26,33,19,5,7,16,17,-11
03/06/2013,UTA,UTA @ NYK,W,240,104,37,90,41.1,7,16,43.8,23,29,79.3,16,33,49,23,6,12,12,18,3
03/04/2013,NYK,TOR @ PHX,L,240,97,37,73,50.7,6,20,30.0,17,24,70.8,6,25,31,25,9,2,15,18,-5
03/01/2013,LAC,CHA @ SAC,L,240,89,33,74,44.6,5,16,31.3,18,28,64.3,11,21,32,18,5,2,16,23,-16
02/27/2013,TOR,DEN @ POR,W,240,103,34,82,41.5,5,13,38.5,30,32,93.8,13,27,40,26,7,5,11,19,11
02/26/2013,CHI,DEN @ POR,W,240,101,40,81,49.4,5,17,29.4,16,19,84.2,13,26,39,18,9,5,12,19,3
02/24/2013,MIA,DEN @ POR,L,240,105,39,78,50.0,8,20,40.0,19,24,79.2,9,26,35,18,7,4,11,19,-4
02/23/2013,ORL,CLE @ MIA,W,240,118,43,87,49.4,9,21,42.9,23,28,82.1,18,29,47,28,8,4,11,20,24
02/20/2013,NOH,DET @ CHA,W,240,105,38,77,49.4,5,14,35.7,24,34,70.6,12,22,34,20,6,3,8,18,5
02/13/2013,SAS,CHA @ IND,L,240,95,40,97,41.2,2,11,18.2,13,15,86.7,16,32,48,24,8,4,11,15,-1
02/11/2013,MIN,CHA @ IND,L,240,92,40,79,50.6,5,18,27.8,7,11,63.6,9,22,31,24,12,7,20,15,-8
02/09/2013,DEN,NOH @ TOR,L,240,103,37,84,44.0,9,20,45.0,20,26,76.9,11,27,38,24,9,5,16,23,-8
02/08/2013,ORL,NOH @ TOR,W,240,119,39,80,48.8,7,14,50.0,34,41,82.9,7,25,32,23,10,3,6,15,11
02/06/2013,CHA,SAS @ MIN,W,240,122,52,92,56.5,9,24,37.5,9,13,69.2,10,35,45,33,6,5,6,20,27
02/02/2013,OKC,LAC @ BOS,W,240,115,43,90,47.8,9,18,50.0,20,23,87.0,14,30,44,27,9,2,13,16,5
02/01/2013,DET,LAC @ BOS,L,240,99,35,88,39.8,6,20,30.0,23,26,88.5,13,29,42,19,5,6,15,33,-18
01/29/2013,GSW,TOR @ ATL,L,240,95,36,84,42.9,4,18,22.2,19,25,76.0,12,24,36,27,8,4,12,13,-13
01/26/2013,TOR,OKC @ LAL,W,240,99,37,78,47.4,6,11,54.5,19,22,86.4,10,29,39,12,8,4,15,22,1
01/25/2013,MIL,OKC @ LAL,W,240,113,45,86,52.3,6,15,40.0,17,22,77.3,8,36,44,27,10,5,16,17,5
01/22/2013,BOS,LAC @ PHX,W,240,95,37,82,45.1,2,12,16.7,19,22,86.4,8,31,39,28,7,7,13,22,5
01/19/2013,UTA,HOU @ CHA,L,240,98,34,83,41.0,6,21,28.6,24,30,80.0,12,28,40,20,3,6,10,18,-11
01/16/2013,POR,LAC @ MIN,W,240,93,32,83,38.6,4,17,23.5,25,32,78.1,10,30,40,16,11,4,8,16,5
01/14/2013,SAC,LAC @ MIN,L,240,118,44,92,47.8,8,16,50.0,22,30,73.3,19,19,38,18,6,5,10,24,-6
01/13/2013,LAL,MIA @ UTA,L,240,93,39,95,41.1,4,21,19.0,11,12,91.7,17,22,39,24,10,2,16,21,-20
01/11/2013,DEN,MIA @ UTA,L,240,91,37,85,43.5,5,24,20.8,12,16,75.0,10,25,35,12,14,4,15,30,-7
01/09/2013,ATL,CHA @ TOR,W,240,99,37,81,45.7,12,23,52.2,13,20,65.0,12,33,45,25,10,3,10,13,16
01/07/2013,CHI,CHA @ TOR,L,240,92,33,78,42.3,7,14,50.0,19,23,82.6,11,20,31,19,8,5,16,24,-26
01/05/2013,HOU,OKC @ WAS,L,240,104,36,91,39.6,7,23,30.4,25,28,89.3,17,27,44,20,11,3,14,25,-8
01/04/2013,CHA,OKC @ WAS,W,240,106,39,78,50.0,7,16,43.8,21,29,72.4,6,34,40,23,9,10,13,22,2
01/02/2013,SAC,BKN @ WAS,L,240,94,34,87,39.1,5,21,23.8,21,24,87.5,15,35,50,19,2,4,14,20,-3
12/29/2012,BKN,MEM @ IND,L,240,100,38,82,46.3,9,20,45.0,15,19,78.9,13,27,40,21,7,2,18,24,-3
12/28/2012,ATL,ATL @ CLE,L,240,94,36,86,41.9,8,21,38.1,14,14,100,10,30,40,19,11,4,11,16,-8
12/26/2012,WAS,ATL @ CLE,W,240,87,31,82,37.8,10,27,37.0,15,23,65.2,12,26,38,20,9,3,10,16,3
12/22/2012,MIL,OKC @ MIA,W,240,94,38,88,43.2,5,17,29.4,13,16,81.3,11,37,48,16,7,3,12,26,12
12/21/2012,IND,OKC @ MIA,L,240,89,32,80,40.0,5,16,31.3,20,26,76.9,6,30,36,19,4,6,17,22,-10
12/19/2012,BOS,WAS @ DET,L,240,91,36,88,40.9,5,18,27.8,14,21,66.7,13,22,35,16,7,2,9,22,-12
12/18/2012,TOR,WAS @ DET,L,240,99,36,70,51.4,7,16,43.8,20,30,66.7,11,22,33,19,6,7,16,26,-14
12/15/2012,NYK,SAS @ OKC,L,240,102,40,82,48.8,9,24,37.5,13,17,76.5,9,36,45,15,5,0,12,23,-1
12/14/2012,MIL,SAS @ OKC,L,240,86,32,81,39.5,9,18,50.0,13,14,92.9,15,31,46,21,11,4,27,22,-4
12/12/2012,IND,BOS @ HOU,L,240,81,27,81,33.3,9,22,40.9,18,25,72.0,13,27,40,19,7,6,12,28,-15
12/11/2012,LAL,BOS @ HOU,W,240,100,37,84,44.0,11,27,40.7,15,26,57.7,8,35,43,24,8,4,14,26,6
12/08/2012,DET,NYK @ BKN,L,240,97,39,91,42.9,6,27,22.2,13,17,76.5,20,26,46,19,3,8,14,27,-7
12/07/2012,MIN,CLE @ MIN,L,240,73,30,87,34.5,7,24,29.2,6,9,66.7,11,30,41,15,15,2,20,24,-18
12/05/2012,CHI,CLE @ MIN,L,240,85,31,85,36.5,5,16,31.3,18,25,72.0,14,27,41,15,8,2,10,18,-10
12/03/2012,DET,OKC @ BKN,L,240,79,32,95,33.7,3,20,15.0,12,17,70.6,20,33,53,19,7,5,11,20,-10
12/01/2012,POR,OKC @ BKN,L,290,117,43,99,43.4,13,35,37.1,18,22,81.8,15,33,48,32,6,4,18,21,-1
