,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/16/2014,BKN,PHI @ MIA,W,240,114,46,87,52.9,8,20,40.0,14,17,82.4,13,38,51,32,10,7,12,18,29
04/12/2014,BOS,MEM @ PHX,L,240,99,37,90,41.1,5,18,27.8,20,30,66.7,15,34,49,22,2,2,12,20,-12
04/11/2014,MIL,PHI @ MEM,L,240,116,42,85,49.4,4,20,20.0,28,35,80.0,11,29,40,18,11,4,10,27,-3
04/09/2014,DET,PHI @ MEM,W,240,122,53,93,57.0,11,26,42.3,5,9,55.6,13,34,47,41,8,6,17,24,22
04/05/2014,CHA,DEN @ HOU,L,265,94,35,96,36.5,7,22,31.8,17,21,81.0,10,41,51,22,5,3,11,18,-2
04/04/2014,ATL,SAC @ GSW,L,240,98,36,91,39.6,5,21,23.8,21,25,84.0,10,24,34,16,13,3,6,18,-19
04/02/2014,ORL,SAC @ GSW,W,240,119,45,78,57.7,9,18,50.0,20,24,83.3,6,31,37,28,7,4,12,15,21
03/30/2014,IND,MEM @ DEN,W,240,90,34,76,44.7,5,14,35.7,17,21,81.0,10,35,45,20,6,1,15,21,14
03/28/2014,BKN,IND @ WAS,L,240,97,37,87,42.5,10,24,41.7,13,16,81.3,10,25,35,25,6,2,12,16,-11
03/26/2014,DET,IND @ WAS,W,240,97,37,85,43.5,9,26,34.6,14,24,58.3,13,32,45,18,3,2,10,13,1
03/25/2014,TOR,IND @ WAS,W,240,102,36,70,51.4,4,13,30.8,26,33,78.8,10,39,49,27,6,9,15,22,2
03/23/2014,NYK,NYK @ LAL,W,240,106,42,69,60.9,9,18,50.0,13,17,76.5,3,30,33,17,5,3,13,18,6
03/22/2014,HOU,NYK @ LAL,L,240,111,46,92,50.0,6,17,35.3,13,17,76.5,13,36,49,32,7,4,18,27,-7
03/20/2014,OKC,ORL @ UTA,L,240,95,36,81,44.4,8,22,36.4,15,24,62.5,9,27,36,27,9,0,12,20,-7
03/18/2014,MIA,WAS @ SAC,L,240,96,37,72,51.4,7,22,31.8,15,22,68.2,4,37,41,27,6,5,20,28,-4
03/16/2014,LAC,WAS @ SAC,L,240,80,29,83,34.9,8,24,33.3,14,20,70.0,16,32,48,19,2,1,17,17,-22
03/14/2014,GSW,DEN @ ATL,W,240,103,40,82,48.8,10,22,45.5,13,18,72.2,4,37,41,19,11,4,12,20,9
03/12/2014,PHX,DEN @ ATL,W,240,110,38,81,46.9,12,24,50.0,22,27,81.5,13,38,51,20,6,1,19,21,9
03/08/2014,NYK,NYK @ CLE,L,240,97,36,87,41.4,9,23,39.1,16,18,88.9,9,28,37,21,8,5,10,17,-10
03/07/2014,CHA,NYK @ CLE,L,240,92,37,86,43.0,3,17,17.6,15,20,75.0,15,26,41,16,7,1,14,19,-9
03/04/2014,SAS,CHI @ DET,L,240,101,38,79,48.1,10,19,52.6,15,20,75.0,4,35,39,24,5,3,16,24,-21
03/01/2014,MEM,WAS @ PHI,L,240,96,39,79,49.4,7,18,38.9,11,15,73.3,8,25,33,20,5,3,14,16,-14
02/28/2014,UTA,WAS @ PHI,W,240,99,43,88,48.9,4,15,26.7,9,12,75.0,13,43,56,28,2,4,12,12,20
02/26/2014,OKC,WAS @ PHI,W,240,114,40,86,46.5,11,26,42.3,23,24,95.8,13,28,41,24,12,1,16,14,10
02/25/2014,TOR,DET @ SAS,L,240,93,34,84,40.5,5,17,29.4,20,24,83.3,14,29,43,24,6,1,12,21,-6
02/23/2014,WAS,DET @ SAS,L,240,83,30,78,38.5,2,18,11.1,21,26,80.8,13,38,51,15,2,2,13,12,-13
02/21/2014,TOR,MIN @ UTA,L,240,91,32,82,39.0,6,20,30.0,21,29,72.4,17,30,47,21,5,8,15,18,-7
02/19/2014,ORL,HOU @ LAL,W,240,101,33,80,41.3,5,20,25.0,30,37,81.1,10,41,51,22,6,5,11,20,8
02/18/2014,PHI,HOU @ LAL,W,240,114,40,87,46.0,6,18,33.3,28,33,84.8,21,40,61,28,7,2,21,21,29
02/12/2014,DET,HOU @ LAL,W,240,93,34,84,40.5,5,15,33.3,20,30,66.7,13,32,45,17,9,2,10,21,4
02/11/2014,SAC,MEM @ ORL,W,240,109,41,86,47.7,12,21,57.1,15,23,65.2,15,30,45,30,8,1,13,27,10
02/09/2014,MEM,DAL @ BOS,W,265,91,35,88,39.8,10,20,50.0,11,18,61.1,10,38,48,24,6,5,14,20,8
02/07/2014,WAS,DAL @ BOS,W,240,115,40,77,51.9,6,15,40.0,29,33,87.9,14,31,45,20,7,2,18,23,2
02/05/2014,LAL,MIN @ OKC,L,240,108,38,101,37.6,5,33,15.2,27,37,73.0,27,30,57,24,10,1,11,22,-11
02/03/2014,DAL,MIN @ OKC,L,240,107,37,80,46.3,8,24,33.3,25,33,75.8,10,21,31,21,9,4,10,24,-17
02/01/2014,HOU,UTA @ LAC,L,240,92,38,87,43.7,8,30,26.7,8,10,80.0,7,25,32,23,8,4,16,24,-14
01/30/2014,NYK,UTA @ LAC,L,240,86,31,87,35.6,8,23,34.8,16,22,72.7,13,23,36,14,10,2,12,25,-31
01/28/2014,NOP,PHI @ BOS,L,240,89,33,80,41.3,6,15,40.0,17,27,63.0,10,25,35,22,10,2,11,16,-11
