,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/24/1994,BOS,CHH @ WAS,W,240,117,51,84,60.7,1,6,16.7,14,24,58.3,6,36,42,41,11,7,16,17,26
04/22/1994,WAS,CHH @ WAS,W,240,117,49,87,56.3,2,8,25.0,17,26,65.4,8,27,35,37,11,7,12,26,21
04/20/1994,IND,UTH @ DEN,L,240,98,35,83,42.2,6,18,33.3,22,27,81.5,16,23,39,19,12,3,14,25,-11
04/16/1994,MIL,GOS @ LAC,W,240,91,36,93,38.7,2,12,16.7,17,20,85.0,24,29,53,21,6,5,16,18,1
04/15/1994,MIA,GOS @ LAC,W,240,109,33,73,45.2,5,13,38.5,38,49,77.6,12,27,39,20,13,10,13,26,9
04/13/1994,ATL,LAC @ SEA,L,240,95,37,94,39.4,4,17,23.5,17,20,85.0,15,20,35,16,12,1,14,16,-15
04/12/1994,MIL,LAC @ SEA,W,240,119,46,85,54.1,6,14,42.9,21,29,72.4,15,26,41,33,17,7,14,15,28
04/08/1994,WAS,MIN @ SAN,L,240,98,38,80,47.5,3,11,27.3,19,24,79.2,14,20,34,17,10,3,13,16,-10
04/07/1994,NYK,CLE @ NYK,L,265,94,34,85,40.0,6,14,42.9,20,30,66.7,14,30,44,18,11,3,15,21,-3
04/05/1994,CHH,CLE @ NYK,W,240,105,34,83,41.0,5,11,45.5,32,40,80.0,15,22,37,23,9,4,10,18,6
04/02/1994,DAL,DEN @ PHX,W,240,95,35,80,43.8,2,8,25.0,23,33,69.7,15,31,46,17,6,2,11,12,7
03/31/1994,SAN,DEN @ PHX,L,240,85,34,78,43.6,6,14,42.9,11,17,64.7,15,23,38,16,7,2,17,23,-16
03/29/1994,LAC,HOU @ GOS,W,240,106,42,85,49.4,4,11,36.4,18,24,75.0,14,35,49,29,9,7,18,16,10
03/27/1994,DET,HOU @ GOS,W,240,111,39,83,47.0,5,11,45.5,28,38,73.7,18,29,47,25,7,3,14,17,12
03/25/1994,PHL,NJN @ WAS,W,240,105,42,82,51.2,6,15,40.0,15,20,75.0,12,33,45,30,6,2,10,22,17
03/23/1994,IND,NJN @ WAS,L,240,77,28,78,35.9,8,16,50.0,13,17,76.5,15,22,37,17,8,3,8,21,-1
03/22/1994,IND,ORL @ UTH,W,240,93,35,70,50.0,3,8,37.5,20,31,64.5,9,33,42,28,12,12,12,21,32
03/19/1994,MIA,ORL @ UTH,L,240,95,34,76,44.7,3,10,30.0,24,33,72.7,11,14,25,20,7,5,6,21,-11
03/18/1994,ORL,SAC @ SAN,L,240,96,36,90,40.0,4,15,26.7,20,26,76.9,20,26,46,27,8,8,17,17,-17
03/15/1994,PHX,DET @ SEA,L,240,106,42,85,49.4,5,14,35.7,17,26,65.4,12,23,35,31,12,5,14,16,-13
03/12/1994,NYK,DET @ SEA,L,240,86,32,82,39.0,3,6,50.0,19,30,63.3,19,23,42,18,7,3,16,29,-10
03/11/1994,DET,DAL @ LAC,L,240,96,34,82,41.5,4,12,33.3,24,33,72.7,17,22,39,24,11,3,12,18,-2
03/08/1994,SAC,LAC @ DAL,W,240,103,42,83,50.6,2,6,33.3,17,22,77.3,16,33,49,31,4,5,9,17,21
03/06/1994,CHI,LAC @ DAL,W,240,99,35,84,41.7,1,4,25.0,28,36,77.8,16,27,43,24,10,4,10,26,4
03/03/1994,PHL,ORL @ DEN,W,240,95,38,83,45.8,1,5,20.0,18,24,75.0,18,35,53,26,10,3,13,12,8
03/02/1994,BOS,ORL @ DEN,W,240,110,41,74,55.4,1,6,16.7,27,34,79.4,4,26,30,26,10,2,9,19,14
02/28/1994,CHI,ORL @ DEN,W,240,89,31,67,46.3,3,8,37.5,24,29,82.8,12,26,38,13,8,6,17,20,8
02/26/1994,DAL,HOU @ UTH,W,240,110,39,71,54.9,4,10,40.0,28,35,80.0,10,26,36,29,9,6,15,20,11
02/25/1994,GOS,HOU @ UTH,W,240,107,45,96,46.9,1,5,20.0,16,23,69.6,19,27,46,29,10,8,15,19,10
02/23/1994,WAS,SAC @ LAC,W,240,106,45,84,53.6,4,5,80.0,12,17,70.6,16,35,51,28,5,10,16,20,10
02/22/1994,MIN,SAC @ LAC,W,240,114,48,100,48.0,1,4,25.0,17,21,81.0,19,31,50,30,18,2,8,23,33
02/20/1994,CHH,DAL @ DET,W,265,105,37,80,46.3,1,10,10.0,30,42,71.4,14,32,46,20,11,4,18,24,4
02/18/1994,MIN,DAL @ DET,W,240,85,30,79,38.0,3,10,30.0,22,30,73.3,13,29,42,20,9,5,12,24,7
02/17/1994,NYK,DAL @ DET,L,240,95,35,79,44.3,4,11,36.4,21,29,72.4,14,29,43,26,5,5,13,24,-7
02/15/1994,DEN,NJN @ BOS,W,240,111,39,81,48.1,5,8,62.5,28,30,93.3,12,26,38,34,11,9,13,24,12
02/09/1994,NJN,GOS @ NYK,L,240,95,38,88,43.2,5,11,45.5,14,17,82.4,18,25,43,19,7,11,15,16,-11
02/08/1994,NJN,GOS @ NYK,W,240,112,43,81,53.1,2,4,50.0,24,31,77.4,11,25,36,32,6,8,9,22,8
02/05/1994,ATL,GOS @ IND,W,240,109,43,81,53.1,6,11,54.5,17,22,77.3,11,37,48,29,4,7,10,15,16
