,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Gordon Hayward,28:54,6.0,11.0,54.5,1.0,4.0,25.0,7.0,7.0,100.0,0.0,5.0,5.0,2.0,1.0,0.0,5.0,3.0,20.0,7.0,10/19/2022,San Antonio Spurs,29.25
P.J. Washington,29:51,7.0,12.0,58.3,3.0,4.0,75.0,0.0,0.0,0.0,2.0,5.0,7.0,4.0,0.0,3.0,1.0,2.0,17.0,29.0,10/19/2022,San Antonio Spurs,38.75
Mason Plumlee,22:14,5.0,9.0,55.6,0.0,0.0,0.0,2.0,2.0,100.0,4.0,3.0,7.0,4.0,0.0,1.0,1.0,2.0,12.0,6.0,10/19/2022,San Antonio Spurs,28.25
Kelly Oubre Jr.,22:38,5.0,10.0,50.0,1.0,3.0,33.3,2.0,3.0,66.7,0.0,4.0,4.0,2.0,3.0,0.0,0.0,4.0,13.0,36.0,10/19/2022,San Antonio Spurs,27.5
Terry Rozier,29:43,10.0,19.0,52.6,4.0,7.0,57.1,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,1.0,4.0,1.0,24.0,18.0,10/19/2022,San Antonio Spurs,42.5
Jalen McDaniels,23:20,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,5.0,13.0,10/19/2022,San Antonio Spurs,18.75
Dennis Smith Jr.,21:11,5.0,7.0,71.4,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,12.0,28.0,10/19/2022,San Antonio Spurs,29.0
Cody Martin,0:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,10/19/2022,San Antonio Spurs,0.0
Nick Richards,21:26,7.0,13.0,53.8,0.0,0.0,0.0,5.0,7.0,71.4,8.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,19.0,28.0,10/19/2022,San Antonio Spurs,31.5
JT Thor,8:01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10/19/2022,San Antonio Spurs,3.25
James Bouknight,14:26,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,10/19/2022,San Antonio Spurs,4.0
Bryce McGowens,4:20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,10/19/2022,San Antonio Spurs,2.0
Mark Williams,4:20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,-7.0,10/19/2022,San Antonio Spurs,2.25
Kai Jones,4:20,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-7.0,10/19/2022,San Antonio Spurs,3.5
Theo Maledon,4:20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,-7.0,10/19/2022,San Antonio Spurs,4.25
