,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Gordon Hayward,39:10,8.0,18.0,44.4,1.0,3.0,33.3,4.0,6.0,66.7,2.0,7.0,9.0,4.0,0.0,1.0,5.0,0.0,21.0,-13.0,10/26/2022,New York Knicks,38.25
P.J. Washington,37:50,5.0,14.0,35.7,4.0,8.0,50.0,3.0,4.0,75.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,1.0,17.0,-1.0,10/26/2022,New York Knicks,27.75
Mason Plumlee,31:10,2.0,3.0,66.7,0.0,0.0,0.0,4.0,6.0,66.7,2.0,5.0,7.0,4.0,1.0,1.0,2.0,5.0,8.0,-15.0,10/26/2022,New York Knicks,25.75
Kelly Oubre Jr.,35:12,7.0,18.0,38.9,1.0,6.0,16.7,2.0,3.0,66.7,1.0,4.0,5.0,0.0,2.0,1.0,2.0,5.0,17.0,-10.0,10/26/2022,New York Knicks,28.75
Dennis Smith Jr.,36:37,7.0,16.0,43.8,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,11.0,2.0,0.0,1.0,5.0,14.0,-5.0,10/26/2022,New York Knicks,37.75
Jalen McDaniels,22:48,6.0,10.0,60.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,4.0,17.0,14.0,10/26/2022,New York Knicks,32.5
Theo Maledon,16:23,6.0,7.0,85.7,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,15.0,2.0,10/26/2022,New York Knicks,23.5
Nick Richards,19:05,2.0,2.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,12.0,10/26/2022,New York Knicks,15.0
James Bouknight,17:09,5.0,9.0,55.6,2.0,5.0,40.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,13.0,9.0,10/26/2022,New York Knicks,22.5
JT Thor,8:57,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-6.0,10/26/2022,New York Knicks,5.25
Bryce McGowens,0:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/26/2022,New York Knicks,0.0
