,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kelly Oubre Jr.,24:31,7.0,14.0,50.0,3.0,7.0,42.9,1.0,1.0,100.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,18.0,-2.0,10/07/2022,Boston Celtics,25.25
P.J. Washington,26:12,5.0,12.0,41.7,2.0,6.0,33.3,0.0,1.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,1.0,12.0,4.0,10/07/2022,Boston Celtics,28.5
Mason Plumlee,22:37,4.0,6.0,66.7,0.0,0.0,0.0,1.0,3.0,33.3,2.0,8.0,10.0,4.0,0.0,2.0,0.0,2.0,9.0,1.0,10/07/2022,Boston Celtics,31.5
Terry Rozier,29:29,5.0,11.0,45.5,0.0,2.0,0.0,4.0,5.0,80.0,2.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,14.0,-15.0,10/07/2022,Boston Celtics,31.0
LaMelo Ball,30:08,8.0,22.0,36.4,3.0,9.0,33.3,4.0,4.0,100.0,1.0,3.0,4.0,9.0,3.0,0.0,4.0,6.0,23.0,11.0,10/07/2022,Boston Celtics,47.0
Jalen McDaniels,17:48,2.0,8.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,-10.0,10/07/2022,Boston Celtics,11.5
James Bouknight,28:37,0.0,8.0,0.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,-14.0,10/07/2022,Boston Celtics,18.0
Nick Richards,8:06,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,10/07/2022,Boston Celtics,8.75
JT Thor,21:48,3.0,9.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,-13.0,10/07/2022,Boston Celtics,8.5
Mark Williams,17:17,2.0,5.0,40.0,0.0,0.0,0.0,3.0,4.0,75.0,5.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,7.0,-10.0,10/07/2022,Boston Celtics,20.75
Jalen Crutcher,7:46,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10/07/2022,Boston Celtics,4.75
Bryce McGowens,5:41,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,10/07/2022,Boston Celtics,5.0
