,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kelly Oubre Jr.,31:06,5.0,14.0,35.7,4.0,11.0,36.4,4.0,7.0,57.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,18.0,-14.0,11/05/2022,Brooklyn Nets,20.75
P.J. Washington,34:01,5.0,11.0,45.5,3.0,6.0,50.0,5.0,7.0,71.4,0.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,18.0,1.0,11/05/2022,Brooklyn Nets,34.25
Mason Plumlee,30:03,4.0,8.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,8.0,11.0,3.0,1.0,0.0,2.0,5.0,9.0,-13.0,11/05/2022,Brooklyn Nets,28.25
Terry Rozier,36:21,9.0,24.0,37.5,6.0,14.0,42.9,1.0,1.0,100.0,1.0,6.0,7.0,3.0,0.0,0.0,4.0,1.0,25.0,6.0,11/05/2022,Brooklyn Nets,39.25
Dennis Smith Jr.,6:36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-3.0,11/05/2022,Brooklyn Nets,4.25
James Bouknight,28:53,1.0,9.0,11.1,0.0,4.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,5.0,1.0,2.0,4.0,1.0,3.0,0.0,11/05/2022,Brooklyn Nets,20.75
Jalen McDaniels,27:46,3.0,7.0,42.9,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,3.0,1.0,0.0,2.0,2.0,6.0,-12.0,11/05/2022,Brooklyn Nets,19.0
Theo Maledon,11:02,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,-8.0,11/05/2022,Brooklyn Nets,8.75
Nick Richards,17:43,3.0,5.0,60.0,0.0,0.0,0.0,4.0,5.0,80.0,4.0,5.0,9.0,1.0,0.0,0.0,2.0,4.0,10.0,9.0,11/05/2022,Brooklyn Nets,21.75
JT Thor,16:29,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,11/05/2022,Brooklyn Nets,10.0
