,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Gordon Hayward,34:35,8.0,16.0,50.0,1.0,3.0,33.3,6.0,7.0,85.7,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,23.0,9.0,10/29/2022,Golden State Warriors,33.5
P.J. Washington,40:07,13.0,23.0,56.5,1.0,6.0,16.7,4.0,4.0,100.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,4.0,31.0,2.0,10/29/2022,Golden State Warriors,43.25
Mason Plumlee,23:13,2.0,4.0,50.0,0.0,0.0,0.0,2.0,6.0,33.3,4.0,5.0,9.0,7.0,1.0,0.0,2.0,4.0,6.0,6.0,10/29/2022,Golden State Warriors,28.75
Kelly Oubre Jr.,38:16,7.0,18.0,38.9,3.0,7.0,42.9,1.0,2.0,50.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,18.0,10.0,10/29/2022,Golden State Warriors,35.25
Dennis Smith Jr.,37:05,4.0,10.0,40.0,2.0,2.0,100.0,3.0,4.0,75.0,2.0,7.0,9.0,8.0,0.0,0.0,2.0,2.0,13.0,12.0,10/29/2022,Golden State Warriors,36.25
James Bouknight,14:44,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,10/29/2022,Golden State Warriors,2.75
Jalen McDaniels,32:29,4.0,10.0,40.0,2.0,5.0,40.0,2.0,2.0,100.0,2.0,9.0,11.0,2.0,0.0,0.0,2.0,1.0,12.0,-1.0,10/29/2022,Golden State Warriors,28.75
Theo Maledon,15:55,2.0,8.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,-5.0,10/29/2022,Golden State Warriors,8.0
Nick Richards,19:51,3.0,8.0,37.5,0.0,0.0,0.0,3.0,3.0,100.0,5.0,3.0,8.0,2.0,0.0,0.0,1.0,2.0,9.0,-3.0,10/29/2022,Golden State Warriors,21.5
JT Thor,8:45,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10/29/2022,Golden State Warriors,6.75
