,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Anthony Edwards,32:22,7.0,13.0,53.8,1.0,5.0,20.0,2.0,2.0,100.0,2.0,2.0,4.0,4.0,4.0,0.0,4.0,5.0,17.0,7.0,02/28/2022,Cleveland Cavaliers,34.5
Jarred Vanderbilt,27:05,3.0,4.0,75.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,8.0,9.0,2.0,0.0,1.0,0.0,4.0,8.0,-1.0,02/28/2022,Cleveland Cavaliers,24.25
Karl-Anthony Towns,34:14,7.0,13.0,53.8,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,17.0,0.0,02/28/2022,Cleveland Cavaliers,30.5
D'Angelo Russell,34:47,8.0,17.0,47.1,4.0,8.0,50.0,5.0,6.0,83.3,1.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,25.0,7.0,02/28/2022,Cleveland Cavaliers,38.5
Patrick Beverley,29:10,4.0,8.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,3.0,1.0,5.0,11.0,9.0,02/28/2022,Cleveland Cavaliers,31.5
Jaden McDaniels,17:50,6.0,9.0,66.7,5.0,7.0,71.4,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,5.0,17.0,-5.0,02/28/2022,Cleveland Cavaliers,23.75
Malik Beasley,17:30,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,-3.0,02/28/2022,Cleveland Cavaliers,10.5
Jordan McLaughlin,13:06,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,2.0,-2.0,02/28/2022,Cleveland Cavaliers,18.25
Taurean Prince,20:11,5.0,8.0,62.5,1.0,4.0,25.0,4.0,5.0,80.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,15.0,8.0,02/28/2022,Cleveland Cavaliers,27.0
Naz Reid,13:46,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0,5.0,02/28/2022,Cleveland Cavaliers,10.5
