,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Anthony Edwards,36:57,10.0,21.0,47.6,6.0,12.0,50.0,2.0,2.0,100.0,2.0,2.0,4.0,5.0,1.0,0.0,3.0,3.0,28.0,-2.0,01/11/2022,New Orleans Pelicans,44.0
Jarred Vanderbilt,25:57,3.0,6.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,3.0,5.0,2.0,3.0,0.0,1.0,6.0,8.0,-13.0,01/11/2022,New Orleans Pelicans,22.75
Karl-Anthony Towns,41:41,9.0,16.0,56.3,1.0,4.0,25.0,7.0,11.0,63.6,3.0,5.0,8.0,5.0,3.0,1.0,3.0,3.0,26.0,-2.0,01/11/2022,New Orleans Pelicans,50.5
Patrick Beverley,21:26,3.0,6.0,50.0,0.0,1.0,0.0,4.0,4.0,100.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,10.0,-18.0,01/11/2022,New Orleans Pelicans,23.75
D'Angelo Russell,33:38,6.0,15.0,40.0,4.0,10.0,40.0,2.0,2.0,100.0,0.0,1.0,1.0,10.0,1.0,0.0,2.0,4.0,18.0,11.0,01/11/2022,New Orleans Pelicans,37.25
Jaden McDaniels,27:31,2.0,6.0,33.3,0.0,2.0,0.0,5.0,5.0,100.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,2.0,9.0,2.0,01/11/2022,New Orleans Pelicans,18.5
Malik Beasley,30:28,6.0,10.0,60.0,6.0,8.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,18.0,12.0,01/11/2022,New Orleans Pelicans,26.0
Josh Okogie,6:35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-6.0,01/11/2022,New Orleans Pelicans,2.0
Jaylen Nowell,1:49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,01/11/2022,New Orleans Pelicans,1.0
Naz Reid,6:04,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,01/11/2022,New Orleans Pelicans,3.25
Taurean Prince,7:55,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,01/11/2022,New Orleans Pelicans,9.0
