,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Anthony Edwards,31:31,9.0,21.0,42.9,4.0,10.0,40.0,4.0,5.0,80.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,26.0,-1.0,12/31/2021,Utah Jazz,33.75
Jarred Vanderbilt,22:16,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,5.0,7.0,1.0,1.0,2.0,1.0,3.0,5.0,-11.0,12/31/2021,Utah Jazz,20.75
Naz Reid,15:12,3.0,7.0,42.9,0.0,0.0,0.0,1.0,1.0,100.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,3.0,7.0,-1.0,12/31/2021,Utah Jazz,19.25
Malik Beasley,31:13,8.0,16.0,50.0,6.0,14.0,42.9,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,22.0,-12.0,12/31/2021,Utah Jazz,33.25
Patrick Beverley,29:20,4.0,10.0,40.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,11.0,-13.0,12/31/2021,Utah Jazz,31.5
Jaden McDaniels,33:29,5.0,11.0,45.5,1.0,4.0,25.0,1.0,1.0,100.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,3.0,12.0,-13.0,12/31/2021,Utah Jazz,19.5
Jordan McLaughlin,11:18,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,12/31/2021,Utah Jazz,9.0
Greg Monroe,15:41,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,-16.0,12/31/2021,Utah Jazz,10.5
Jake Layman,8:43,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,12/31/2021,Utah Jazz,3.75
Jaylen Nowell,17:55,4.0,12.0,33.3,0.0,3.0,0.0,2.0,4.0,50.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,6.0,10.0,-12.0,12/31/2021,Utah Jazz,21.5
Nathan Knight,18:47,1.0,4.0,25.0,0.0,2.0,0.0,3.0,4.0,75.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,5.0,6.0,12/31/2021,Utah Jazz,14.5
Leandro Bolmaro,4:35,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,12/31/2021,Utah Jazz,6.5
