,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Anthony Edwards,31:37,10.0,18.0,55.6,4.0,7.0,57.1,0.0,0.0,0.0,1.0,7.0,8.0,4.0,1.0,1.0,3.0,4.0,24.0,-19.0,03/30/2022,Toronto Raptors,44.5
Jarred Vanderbilt,21:04,4.0,8.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,0.0,10.0,-9.0,03/30/2022,Toronto Raptors,24.75
Karl-Anthony Towns,32:24,7.0,13.0,53.8,0.0,1.0,0.0,2.0,3.0,66.7,4.0,6.0,10.0,3.0,2.0,1.0,7.0,5.0,16.0,-13.0,03/30/2022,Toronto Raptors,35.5
Patrick Beverley,22:40,3.0,6.0,50.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,10.0,-17.0,03/30/2022,Toronto Raptors,20.0
D'Angelo Russell,27:44,3.0,15.0,20.0,1.0,7.0,14.3,6.0,8.0,75.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,13.0,-22.0,03/30/2022,Toronto Raptors,22.5
Jordan McLaughlin,27:14,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,1.0,2.0,0.0,5.0,-9.0,03/30/2022,Toronto Raptors,19.75
Taurean Prince,19:60,2.0,8.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,-14.0,03/30/2022,Toronto Raptors,15.0
Jaylen Nowell,23:19,1.0,7.0,14.3,1.0,6.0,16.7,1.0,2.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,-6.0,03/30/2022,Toronto Raptors,15.5
Naz Reid,18:53,3.0,7.0,42.9,0.0,3.0,0.0,3.0,3.0,100.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,9.0,-14.0,03/30/2022,Toronto Raptors,27.0
Jake Layman,5:26,2.0,5.0,40.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,03/30/2022,Toronto Raptors,7.25
Josh Okogie,5:26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,03/30/2022,Toronto Raptors,3.0
Leandro Bolmaro,4:14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,03/30/2022,Toronto Raptors,1.25
