,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/1992,PHL,DET @ CHI,L,240,104,48,105,45.7,1,7,14.3,7,11,63.6,16,23,39,27,18,4,14,23,-7
04/16/1992,ORL,DET @ CHI,W,240,119,47,96,49.0,5,9,55.6,20,22,90.9,8,31,39,35,19,8,13,26,13
04/14/1992,NYK,MIN @ LAC,L,240,90,35,74,47.3,0,6,0.0,20,21,95.2,6,24,30,31,9,3,13,20,-3
04/12/1992,CLE,MIL @ PHL,L,240,91,39,89,43.8,1,3,33.3,12,19,63.2,11,23,34,29,10,2,8,22,-23
04/10/1992,MIA,MIL @ PHL,L,240,93,41,78,52.6,0,5,0.0,11,17,64.7,10,27,37,23,6,1,21,27,-15
04/08/1992,NJN,CHH @ CLE,L,240,103,42,101,41.6,1,4,25.0,18,20,90.0,23,25,48,18,7,4,12,23,-6
04/07/1992,MIA,CHH @ CLE,L,240,89,36,93,38.7,0,6,0.0,17,22,77.3,15,24,39,19,20,3,16,23,-11
04/04/1992,CHH,PHX @ LAL,L,240,109,43,101,42.6,1,8,12.5,22,25,88.0,22,31,53,30,5,2,15,25,-9
04/03/1992,DET,PHX @ LAL,W,240,119,47,83,56.6,4,7,57.1,21,24,87.5,9,34,43,27,9,7,12,23,34
04/01/1992,BOS,MIA @ PHL,L,240,106,43,89,48.3,3,7,42.9,17,23,73.9,11,21,32,28,5,2,10,23,-14
03/28/1992,CHH,HOU @ POR,W,240,113,44,98,44.9,0,4,0.0,25,29,86.2,16,39,55,24,8,9,10,17,16
03/26/1992,ATL,HOU @ POR,L,240,95,43,93,46.2,3,8,37.5,6,9,66.7,13,24,37,35,5,2,14,19,-12
03/25/1992,IND,HOU @ POR,L,240,109,47,93,50.5,2,8,25.0,13,18,72.2,13,23,36,28,6,1,12,15,-22
03/22/1992,MIL,BOS @ NJN,L,240,88,35,86,40.7,4,6,66.7,14,17,82.4,13,32,45,26,8,8,15,16,-21
03/20/1992,NJN,ORL @ CHI,L,240,96,40,77,51.9,0,6,0.0,16,17,94.1,10,26,36,20,14,4,20,21,-3
03/19/1992,CHI,ORL @ CHI,L,240,100,41,83,49.4,2,4,50.0,16,20,80.0,7,25,32,20,7,4,10,25,-6
03/16/1992,CLE,LAC @ HOU,L,240,102,45,87,51.7,2,5,40.0,10,11,90.9,6,24,30,21,9,6,10,13,-9
03/14/1992,LAL,LAC @ HOU,L,240,89,38,90,42.2,1,5,20.0,12,18,66.7,16,30,46,17,5,4,11,27,-3
03/13/1992,MIN,DEN @ MIA,W,240,118,44,92,47.8,0,4,0.0,30,37,81.1,22,31,53,21,7,5,15,20,3
03/10/1992,IND,DEN @ MIA,L,240,91,37,90,41.1,3,12,25.0,14,18,77.8,16,32,48,27,7,2,12,22,-10
03/08/1992,MIA,PHX @ CLE,L,240,98,43,94,45.7,1,7,14.3,11,20,55.0,12,25,37,22,14,7,12,26,-14
03/07/1992,MIL,PHX @ CLE,W,240,94,39,78,50.0,2,7,28.6,14,21,66.7,16,21,37,18,14,4,11,13,4
03/05/1992,DAL,NJN @ UTH,W,240,119,44,76,57.9,3,7,42.9,28,35,80.0,4,32,36,32,11,5,15,23,10
03/03/1992,ORL,WAS @ ORL,W,240,106,40,86,46.5,2,5,40.0,24,28,85.7,12,29,41,29,15,4,20,20,13
03/02/1992,DET,WAS @ ORL,L,240,89,39,73,53.4,1,4,25.0,10,13,76.9,9,25,34,27,6,0,13,23,-10
02/29/1992,PHL,WAS @ ORL,L,240,92,38,87,43.7,3,7,42.9,13,16,81.3,14,26,40,29,6,8,13,21,-9
02/28/1992,POR,WAS @ ORL,L,240,96,39,90,43.3,4,10,40.0,14,20,70.0,13,18,31,18,9,5,13,19,-21
02/26/1992,CHI,BOS @ ATL,L,240,103,41,90,45.6,1,4,25.0,20,24,83.3,16,28,44,30,7,4,16,25,-19
02/23/1992,SAC,UTH @ POR,L,240,117,47,95,49.5,6,16,37.5,17,22,77.3,17,25,42,25,10,3,16,20,-7
02/21/1992,DEN,UTH @ POR,L,240,99,36,89,40.4,1,4,25.0,26,37,70.3,17,22,39,26,10,8,13,25,-7
02/19/1992,ATL,PHX @ GOS,W,265,103,43,92,46.7,5,9,55.6,12,18,66.7,9,40,49,27,7,5,13,17,1
02/17/1992,ATL,PHX @ GOS,L,240,110,48,92,52.2,3,11,27.3,11,15,73.3,8,29,37,26,5,8,13,23,-7
02/15/1992,PHX,NYK @ MIA,L,240,98,43,95,45.3,2,7,28.6,10,15,66.7,11,30,41,24,6,5,15,18,-26
02/14/1992,LAL,NYK @ MIA,W,240,108,50,90,55.6,2,5,40.0,6,10,60.0,14,36,50,40,7,5,17,25,16
02/12/1992,SAC,BOS @ HOU,L,240,97,41,94,43.6,1,7,14.3,14,18,77.8,17,38,55,31,7,7,17,26,-1
02/11/1992,GOS,BOS @ HOU,L,240,127,52,91,57.1,2,5,40.0,21,23,91.3,7,31,38,34,7,5,23,27,-12
02/06/1992,NJN,NJN @ WAS,W,240,124,45,91,49.5,1,5,20.0,33,40,82.5,17,30,47,30,4,5,11,25,16
02/04/1992,CHH,NJN @ WAS,L,240,99,41,89,46.1,2,6,33.3,15,23,65.2,10,34,44,28,5,4,16,21,-16
02/02/1992,ORL,LAL @ PHX,W,240,114,42,91,46.2,5,9,55.6,25,32,78.1,13,27,40,22,6,3,15,26,10
01/31/1992,NYK,LAL @ PHX,L,265,114,43,94,45.7,0,5,0.0,28,35,80.0,11,34,45,21,7,6,16,33,-11
01/29/1992,NYK,DEN @ GOS,L,240,89,38,86,44.2,2,7,28.6,11,18,61.1,14,27,41,23,9,7,12,21,-12
01/28/1992,BOS,DEN @ GOS,L,240,87,34,79,43.0,1,4,25.0,18,23,78.3,9,26,35,18,7,5,16,19,-11
01/25/1992,PHX,NYK @ LAC,L,240,115,45,94,47.9,1,5,20.0,24,27,88.9,17,27,44,20,6,5,16,19,-6
01/22/1992,MIA,CHI @ CHH,L,240,112,49,103,47.6,0,5,0.0,14,19,73.7,21,32,53,33,8,6,22,26,-13
01/20/1992,PHL,CHI @ CHH,L,240,91,37,86,43.0,1,3,33.3,16,17,94.1,8,24,32,28,9,3,14,22,-8
01/18/1992,PHL,SAN @ BOS,L,240,101,42,85,49.4,1,8,12.5,16,23,69.6,17,25,42,20,8,6,14,20,-4
01/16/1992,MIA,SAN @ BOS,L,240,94,37,81,45.7,2,10,20.0,18,24,75.0,10,30,40,22,9,4,21,27,-8
01/14/1992,IND,NJN @ BOS,W,290,127,47,99,47.5,1,8,12.5,32,36,88.9,12,37,49,27,10,5,10,26,9
01/11/1992,LAC,NJN @ BOS,W,240,107,40,78,51.3,2,9,22.2,25,30,83.3,11,34,45,19,8,4,16,23,11
01/09/1992,CLE,PHL @ CLE,L,240,92,35,82,42.7,1,8,12.5,21,29,72.4,13,29,42,23,10,3,16,17,-7
01/07/1992,CHI,NYK @ BOS,L,240,89,35,79,44.3,0,2,0.0,19,22,86.4,9,25,34,20,9,4,18,23,-13
01/04/1992,NYK,NJN @ CHI,L,240,99,39,93,41.9,0,8,0.0,21,27,77.8,15,33,48,18,8,9,11,28,-14
01/03/1992,NJN,NJN @ CHI,W,240,112,41,81,50.6,2,4,50.0,28,31,90.3,13,26,39,20,11,6,14,23,4
12/30/1991,SAN,HOU @ CLE,W,240,94,36,78,46.2,2,7,28.6,20,28,71.4,15,30,45,20,9,10,18,17,10
12/28/1991,CHH,HOU @ CLE,W,240,129,52,86,60.5,2,3,66.7,23,29,79.3,12,29,41,27,8,9,26,22,5
12/27/1991,HOU,HOU @ CLE,L,240,100,41,89,46.1,1,9,11.1,17,28,60.7,16,21,37,24,10,2,16,10,-7
12/21/1991,DEN,DET @ ORL,W,240,117,43,91,47.3,2,5,40.0,29,35,82.9,12,34,46,24,8,10,11,22,15
12/20/1991,DAL,NJN @ IND,W,240,107,43,88,48.9,3,10,30.0,18,21,85.7,11,35,46,27,9,9,16,18,8
12/18/1991,SAN,NJN @ IND,W,240,96,36,87,41.4,6,14,42.9,18,21,85.7,11,28,39,18,13,3,17,27,3
12/17/1991,HOU,LAL @ CHI,L,240,97,37,86,43.0,1,5,20.0,22,27,81.5,12,37,49,27,7,6,17,17,-3
12/14/1991,CHI,LAL @ CHI,L,240,100,35,81,43.2,1,7,14.3,29,47,61.7,11,28,39,16,9,6,14,29,-13
12/12/1991,MIL,SEA @ BOS,L,240,97,42,87,48.3,0,3,0.0,13,18,72.2,15,33,48,20,4,3,19,27,-12
12/07/1991,CLE,ORL @ UTH,L,240,97,40,95,42.1,0,5,0.0,17,20,85.0,20,31,51,26,8,6,13,24,-2
12/06/1991,DET,ORL @ UTH,L,240,94,37,83,44.6,3,8,37.5,17,19,89.5,9,19,28,28,6,2,16,26,-11
12/04/1991,UTH,LAC @ DEN,L,240,74,33,93,35.5,0,3,0.0,8,11,72.7,14,31,45,23,10,11,13,17,-27
12/03/1991,SEA,LAC @ DEN,L,240,90,39,82,47.6,0,3,0.0,12,15,80.0,9,24,33,23,10,1,18,21,-1
12/01/1991,POR,WAS @ POR,L,240,87,34,86,39.5,0,3,0.0,19,21,90.5,11,37,48,22,2,9,10,22,-4
11/29/1991,LAC,WAS @ POR,W,240,101,41,89,46.1,1,3,33.3,18,22,81.8,11,35,46,24,10,10,17,23,7
11/25/1991,BOS,NJN @ SAN,L,240,108,46,93,49.5,1,7,14.3,15,21,71.4,14,28,42,29,7,5,16,21,-13
11/23/1991,ATL,NJN @ SAN,W,240,126,45,87,51.7,1,7,14.3,35,42,83.3,10,27,37,20,9,4,10,17,11
11/21/1991,MIL,MIL @ GOS,L,240,87,37,87,42.5,0,1,0.0,13,22,59.1,16,25,41,24,9,5,19,19,-25
11/19/1991,SEA,MIN @ SAN,L,240,106,38,91,41.8,4,10,40.0,26,32,81.3,18,18,36,20,10,5,12,26,-7
11/16/1991,UTH,MIN @ SAN,L,240,98,35,75,46.7,2,5,40.0,26,31,83.9,7,29,36,24,6,5,20,30,-9
11/15/1991,NJN,BOS @ CHH,W,265,116,49,107,45.8,0,4,0.0,18,29,62.1,19,25,44,19,14,5,12,21,5
11/13/1991,MIN,BOS @ CHH,W,265,119,46,115,40.0,2,7,28.6,25,32,78.1,24,33,57,26,7,6,11,28,5
11/12/1991,ORL,BOS @ SAC,L,240,82,28,83,33.7,3,12,25.0,23,35,65.7,10,41,51,17,8,10,22,22,-13
11/10/1991,DET,BOS @ SAC,L,240,79,29,88,33.0,3,11,27.3,18,21,85.7,13,26,39,18,8,5,16,29,-6
11/09/1991,GOS,BOS @ SAC,L,240,119,45,97,46.4,1,9,11.1,28,33,84.8,15,26,41,25,11,2,13,36,-8
11/06/1991,ORL,MIL @ CHH,L,240,88,33,91,36.3,3,9,33.3,19,26,73.1,11,31,42,21,6,4,15,24,-17
11/05/1991,PHL,MIL @ CHH,L,240,106,44,90,48.9,3,7,42.9,15,19,78.9,12,25,37,27,6,7,16,25,-1
11/02/1991,BOS,LAC @ LAL,W,265,126,51,100,51.0,6,7,85.7,18,29,62.1,14,29,43,29,15,7,12,19,8
