,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/23/1988,ATL,PHX @ HOU,W,240,106,44,79,55.7,0,0,-,18,23,78.3,8,25,33,27,7,8,9,18,10
04/21/1988,DET,DET @ WAS,L,240,87,37,87,42.5,0,5,0.0,13,26,50.0,20,23,43,20,8,6,16,23,-12
04/20/1988,MIL,DET @ WAS,L,240,94,42,100,42.0,1,5,20.0,9,15,60.0,18,23,41,31,10,7,16,19,-38
04/17/1988,BOS,DET @ WAS,W,240,98,42,77,54.5,0,1,0.0,14,21,66.7,14,27,41,19,11,3,18,22,6
04/15/1988,NYK,PHL @ IND,W,240,106,40,90,44.4,0,1,0.0,26,33,78.8,15,28,43,28,12,4,16,20,9
04/13/1988,PHL,PHL @ IND,L,265,97,39,91,42.9,0,2,0.0,19,25,76.0,12,39,51,29,12,6,15,27,-1
04/11/1988,ATL,POR @ LAL,W,240,86,32,87,36.8,0,1,0.0,22,25,88.0,20,35,55,16,5,2,14,22,1
04/10/1988,NYK,POR @ LAL,L,240,98,41,86,47.7,1,4,25.0,15,24,62.5,10,28,38,18,6,8,23,35,-20
04/08/1988,IND,UTH @ DAL,W,240,107,42,81,51.9,0,1,0.0,23,29,79.3,14,27,41,23,12,6,19,16,7
04/06/1988,CLE,UTH @ DAL,L,240,87,37,89,41.6,3,5,60.0,10,13,76.9,13,23,36,17,10,1,17,21,-11
04/05/1988,CHI,UTH @ DAL,W,240,105,44,82,53.7,0,0,-,17,26,65.4,14,30,44,26,15,8,23,26,11
04/03/1988,NJN,ATL @ IND,W,240,105,40,84,47.6,0,1,0.0,25,32,78.1,19,22,41,17,8,6,13,18,2
04/01/1988,DAL,ATL @ IND,W,240,118,47,79,59.5,0,1,0.0,24,36,66.7,9,24,33,31,5,6,13,24,15
03/30/1988,CLE,CLE @ WAS,L,240,96,41,84,48.8,0,4,0.0,14,22,63.6,14,23,37,29,11,10,19,19,-11
03/26/1988,NJN,CLE @ WAS,W,240,99,35,65,53.8,0,1,0.0,29,35,82.9,5,32,37,26,8,10,20,21,11
03/24/1988,ATL,NJN @ IND,W,240,94,35,84,41.7,0,1,0.0,24,30,80.0,20,32,52,16,6,5,16,21,3
03/23/1988,BOS,NJN @ IND,L,240,89,37,89,41.6,1,3,33.3,14,21,66.7,11,22,33,20,10,5,7,14,-15
03/20/1988,DET,NYK @ SAN,L,240,110,42,84,50.0,2,3,66.7,24,29,82.8,15,16,31,18,4,5,14,30,-8
03/19/1988,PHL,NYK @ SAN,L,240,89,37,75,49.3,1,2,50.0,14,16,87.5,5,26,31,21,11,1,19,22,-5
03/17/1988,IND,NYK @ SAN,L,240,95,35,77,45.5,0,1,0.0,25,28,89.3,7,34,41,19,8,6,10,31,-4
03/16/1988,CHI,SEA @ HOU,W,240,106,45,84,53.6,0,0,-,16,22,72.7,11,24,35,26,8,10,15,17,3
03/14/1988,SAN,SEA @ HOU,W,240,112,35,88,39.8,0,1,0.0,42,47,89.4,20,34,54,20,5,9,18,21,6
03/13/1988,PHL,WAS @ PHL,L,240,96,37,87,42.5,1,5,20.0,21,28,75.0,17,26,43,18,9,6,17,29,-8
03/11/1988,UTH,WAS @ PHL,L,240,107,39,97,40.2,0,1,0.0,29,34,85.3,25,21,46,26,9,3,9,21,-2
03/09/1988,PHX,WAS @ PHL,W,240,115,42,76,55.3,1,1,100,30,33,90.9,12,26,38,19,11,5,25,14,4
03/05/1988,DET,PHX @ ATL,W,240,101,35,79,44.3,0,1,0.0,31,44,70.5,15,31,46,17,8,5,14,20,4
03/04/1988,IND,GOS @ LAL,W,240,95,33,84,39.3,0,2,0.0,29,37,78.4,20,31,51,10,14,4,18,23,7
03/02/1988,IND,GOS @ LAL,W,240,111,46,95,48.4,1,2,50.0,18,25,72.0,21,30,51,32,7,4,11,27,9
02/29/1988,GOS,GOS @ LAL,W,240,110,42,86,48.8,0,0,-,26,27,96.3,14,38,52,23,4,10,20,22,5
02/27/1988,PHX,NYK @ DEN,W,240,116,45,83,54.2,0,1,0.0,26,31,83.9,10,28,38,22,5,6,16,21,10
02/25/1988,SAC,NYK @ DEN,W,240,129,49,94,52.1,0,0,-,31,38,81.6,19,31,50,22,5,4,8,24,19
02/23/1988,LAL,CLE @ DAL,L,240,100,39,92,42.4,0,1,0.0,22,28,78.6,21,31,52,20,8,8,16,23,-11
02/22/1988,DEN,CLE @ DAL,L,240,87,38,89,42.7,0,0,-,11,19,57.9,15,38,53,25,8,10,23,13,-13
02/20/1988,HOU,CLE @ DAL,L,240,109,39,95,41.1,1,3,33.3,30,39,76.9,15,32,47,18,7,7,15,25,-6
02/19/1988,SAN,WAS @ SAN,W,240,106,42,91,46.2,0,1,0.0,22,28,78.6,16,33,49,28,6,10,21,20,4
