,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/1987,PHL,SEA @ LAL,L,240,102,45,99,45.5,0,4,0.0,12,16,75.0,18,33,51,20,6,7,18,22,-6
04/17/1987,NYK,SEA @ LAL,W,240,142,56,105,53.3,1,2,50.0,29,33,87.9,22,39,61,27,12,6,19,25,32
04/15/1987,CLE,PHX @ GOS,W,240,110,44,100,44.0,2,2,100,20,23,87.0,20,16,36,21,9,3,10,19,9
04/13/1987,PHL,PHX @ GOS,L,240,105,43,87,49.4,0,4,0.0,19,29,65.5,15,30,45,20,5,11,17,26,-8
04/12/1987,DET,PHX @ GOS,W,240,103,36,74,48.6,2,2,100,29,36,80.6,10,30,40,17,11,6,18,23,5
04/10/1987,IND,DEN @ HOU,L,240,101,39,99,39.4,1,6,16.7,22,28,78.6,19,21,40,24,7,5,11,20,-14
04/08/1987,NJN,DEN @ HOU,W,240,118,44,86,51.2,0,1,0.0,30,33,90.9,14,25,39,20,11,6,11,22,9
04/07/1987,MIL,PHX @ SEA,L,240,94,34,86,39.5,1,6,16.7,25,29,86.2,12,31,43,16,9,7,16,19,-1
04/04/1987,CLE,PHX @ SEA,W,240,127,56,101,55.4,1,2,50.0,14,20,70.0,22,26,48,29,10,8,12,25,16
04/03/1987,CHI,CHI @ WAS,W,240,122,46,86,53.5,1,1,100,29,33,87.9,14,23,37,22,9,6,12,17,4
04/01/1987,BOS,CHI @ WAS,L,240,86,36,84,42.9,0,3,0.0,14,21,66.7,11,23,34,24,10,7,12,22,-17
03/31/1987,CHI,CHI @ WAS,L,240,75,34,98,34.7,0,4,0.0,7,8,87.5,12,33,45,19,6,5,17,23,-26
03/28/1987,DAL,DET @ SEA,L,240,107,42,87,48.3,1,5,20.0,22,30,73.3,13,24,37,20,5,6,16,22,-7
03/26/1987,BOS,DET @ SEA,W,240,106,38,80,47.5,1,2,50.0,29,43,67.4,13,32,45,23,8,15,11,18,3
03/24/1987,ATL,UTH @ LAC,L,240,87,30,92,32.6,2,6,33.3,25,32,78.1,23,26,49,18,12,9,19,18,-9
03/23/1987,IND,UTH @ LAC,L,240,92,36,77,46.8,3,6,50.0,17,27,63.0,7,30,37,22,10,9,14,17,-9
03/21/1987,DEN,UTH @ LAC,L,240,107,41,87,47.1,0,4,0.0,25,29,86.2,11,34,45,19,4,11,16,20,-10
03/19/1987,SEA,HOU @ UTH,W,240,110,43,86,50.0,0,2,0.0,24,32,75.0,10,31,41,23,9,5,16,18,4
03/17/1987,ATL,HOU @ UTH,L,240,98,39,105,37.1,0,4,0.0,20,30,66.7,22,30,52,18,7,9,15,23,-20
03/15/1987,CLE,CLE @ NJN,W,240,97,40,82,48.8,2,2,100,15,15,100,11,27,38,18,5,9,18,13,8
03/14/1987,CHI,CLE @ NJN,W,265,106,40,92,43.5,0,0,-,26,33,78.8,20,29,49,17,7,11,21,18,1
03/11/1987,MIL,SAN @ HOU,L,240,107,42,96,43.8,0,5,0.0,23,28,82.1,14,40,54,28,7,7,15,24,-8
03/10/1987,NJN,SAN @ HOU,L,240,79,34,97,35.1,0,1,0.0,11,16,68.8,19,23,42,16,12,14,21,22,-42
03/06/1987,PHL,SAN @ GOS,L,240,113,43,92,46.7,1,6,16.7,26,39,66.7,21,19,40,20,12,7,19,27,-10
03/04/1987,NJN,SAN @ GOS,W,240,117,43,83,51.8,0,1,0.0,31,43,72.1,14,29,43,24,10,10,22,23,3
03/02/1987,ATL,SEA @ LAL,L,240,99,36,88,40.9,0,2,0.0,27,38,71.1,16,25,41,15,15,9,13,20,-22
02/28/1987,NYK,SEA @ LAL,W,240,137,54,85,63.5,1,2,50.0,28,32,87.5,13,34,47,36,10,14,25,22,20
02/26/1987,IND,IND @ NJN,W,240,100,38,94,40.4,1,3,33.3,23,30,76.7,14,36,50,17,10,20,16,19,6
02/23/1987,CLE,WAS @ CLE,L,240,105,39,86,45.3,2,4,50.0,25,29,86.2,18,24,42,25,6,8,17,22,-4
02/21/1987,SEA,WAS @ CLE,L,240,93,38,93,40.9,3,8,37.5,14,17,82.4,10,27,37,19,8,3,10,22,-17
02/20/1987,UTH,WAS @ CLE,W,240,118,45,92,48.9,0,2,0.0,28,37,75.7,17,32,49,23,8,8,20,28,5
02/17/1987,LAL,SEA @ DET,W,240,114,45,94,47.9,1,3,33.3,23,31,74.2,17,29,46,29,11,6,10,17,15
02/16/1987,PHX,SEA @ DET,W,240,124,47,97,48.5,1,3,33.3,29,37,78.4,23,23,46,27,18,5,19,22,14
02/14/1987,SAC,LAC @ DAL,L,240,111,42,97,43.3,0,3,0.0,27,39,69.2,12,24,36,23,8,11,12,25,-25
02/12/1987,DEN,LAC @ DAL,W,240,121,44,93,47.3,1,3,33.3,32,35,91.4,13,37,50,23,6,12,12,29,6
02/11/1987,SAN,LAC @ DAL,W,240,133,56,106,52.8,0,3,0.0,21,32,65.6,23,29,52,25,8,7,5,19,25
02/05/1987,CLE,NYK @ CLE,W,240,94,36,86,41.9,0,1,0.0,22,32,68.8,13,32,45,23,9,17,15,15,9
02/03/1987,CHI,NYK @ CLE,L,240,91,38,86,44.2,0,3,0.0,15,22,68.2,11,21,32,17,10,5,9,23,-7
02/02/1987,NYK,DEN @ HOU,W,240,104,43,93,46.2,0,2,0.0,18,29,62.1,20,26,46,20,14,15,13,26,6
01/31/1987,PHL,DEN @ HOU,W,240,106,42,101,41.6,1,5,20.0,21,23,91.3,21,21,42,28,16,9,12,26,1
