,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,36:27,7.0,17.0,41.2,1.0,7.0,14.3,5.0,8.0,62.5,0.0,5.0,5.0,2.0,0.0,0.0,1.0,2.0,20.0,-8.0,10/28/2022,Milwaukee Bucks,29.25
Julius Randle,31:14,3.0,10.0,30.0,0.0,2.0,0.0,8.0,9.0,88.9,4.0,8.0,12.0,2.0,1.0,0.0,3.0,4.0,14.0,-14.0,10/28/2022,Milwaukee Bucks,32.5
Mitchell Robinson,20:24,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,4.0,9.0,1.0,0.0,2.0,0.0,5.0,5.0,-7.0,10/28/2022,Milwaukee Bucks,21.75
Evan Fournier,20:05,4.0,12.0,33.3,3.0,7.0,42.9,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,11.0,-22.0,10/28/2022,Milwaukee Bucks,16.5
Jalen Brunson,33:08,3.0,10.0,30.0,1.0,4.0,25.0,6.0,9.0,66.7,0.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,13.0,-19.0,10/28/2022,Milwaukee Bucks,20.75
Isaiah Hartenstein,27:34,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,1.0,2.0,1.0,3.0,6.0,-5.0,10/28/2022,Milwaukee Bucks,24.5
Immanuel Quickley,27:54,5.0,11.0,45.5,2.0,4.0,50.0,2.0,4.0,50.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,14.0,11.0,10/28/2022,Milwaukee Bucks,32.0
Cam Reddish,11:33,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,-3.0,10/28/2022,Milwaukee Bucks,6.0
Obi Toppin,16:46,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,10/28/2022,Milwaukee Bucks,19.25
Derrick Rose,14:52,5.0,8.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,12.0,8.0,10/28/2022,Milwaukee Bucks,23.5
Jericho Sims,0:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10/28/2022,Milwaukee Bucks,0.0
Miles McBride,0:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/28/2022,Milwaukee Bucks,0.0
