,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,32:31,6.0,10.0,60.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,15.0,-9.0,10/30/2022,Cleveland Cavaliers,25.25
Julius Randle,32:47,5.0,13.0,38.5,0.0,3.0,0.0,5.0,10.0,50.0,0.0,9.0,9.0,7.0,2.0,0.0,4.0,5.0,15.0,-8.0,10/30/2022,Cleveland Cavaliers,38.75
Mitchell Robinson,20:46,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,2.0,1.0,0.0,2.0,5.0,4.0,-7.0,10/30/2022,Cleveland Cavaliers,16.75
Evan Fournier,28:02,6.0,9.0,66.7,3.0,5.0,60.0,1.0,2.0,50.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,16.0,-3.0,10/30/2022,Cleveland Cavaliers,24.75
Jalen Brunson,33:56,8.0,19.0,42.1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,3.0,0.0,1.0,2.0,16.0,2.0,10/30/2022,Cleveland Cavaliers,37.0
Isaiah Hartenstein,27:14,6.0,10.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,3.0,12.0,-6.0,10/30/2022,Cleveland Cavaliers,28.25
Immanuel Quickley,19:07,2.0,7.0,28.6,1.0,4.0,25.0,2.0,3.0,66.7,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,7.0,-6.0,10/30/2022,Cleveland Cavaliers,15.25
Obi Toppin,15:13,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,9.0,-5.0,10/30/2022,Cleveland Cavaliers,13.0
Cam Reddish,16:20,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,-8.0,10/30/2022,Cleveland Cavaliers,11.0
Derrick Rose,14:04,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,7.0,-15.0,10/30/2022,Cleveland Cavaliers,13.25
