,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,37:11,8.0,16.0,50.0,2.0,8.0,25.0,4.0,6.0,66.7,0.0,9.0,9.0,2.0,1.0,0.0,2.0,2.0,22.0,1.0,11/04/2022,Philadelphia 76ers,38.25
Julius Randle,36:37,6.0,13.0,46.2,1.0,5.0,20.0,4.0,5.0,80.0,3.0,7.0,10.0,5.0,0.0,1.0,6.0,1.0,17.0,7.0,11/04/2022,Philadelphia 76ers,36.5
Mitchell Robinson,11:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,-2.0,11/04/2022,Philadelphia 76ers,4.0
Quentin Grimes,15:01,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,-20.0,11/04/2022,Philadelphia 76ers,6.75
Jalen Brunson,35:49,7.0,15.0,46.7,1.0,4.0,25.0,8.0,9.0,88.9,1.0,5.0,6.0,7.0,0.0,0.0,1.0,3.0,23.0,11.0,11/04/2022,Philadelphia 76ers,41.0
Immanuel Quickley,21:12,1.0,7.0,14.3,1.0,4.0,25.0,1.0,1.0,100.0,0.0,6.0,6.0,2.0,2.0,0.0,4.0,2.0,4.0,-5.0,11/04/2022,Philadelphia 76ers,17.0
Isaiah Hartenstein,20:44,4.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,1.0,3.0,0.0,1.0,8.0,2.0,11/04/2022,Philadelphia 76ers,28.5
Derrick Rose,6:59,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,11/04/2022,Philadelphia 76ers,1.5
Obi Toppin,20:14,6.0,10.0,60.0,3.0,6.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,17.0,6.0,11/04/2022,Philadelphia 76ers,20.75
Evan Fournier,14:23,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,-1.0,11/04/2022,Philadelphia 76ers,9.0
Cam Reddish,15:10,4.0,4.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,11.0,19.0,11/04/2022,Philadelphia 76ers,20.0
Jericho Sims,4:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,11/04/2022,Philadelphia 76ers,1.25
