,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,36:48,7.0,18.0,38.9,3.0,7.0,42.9,5.0,6.0,83.3,0.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,22.0,4.0,11/07/2022,Minnesota Timberwolves,40.75
Julius Randle,32:31,9.0,15.0,60.0,8.0,13.0,61.5,5.0,6.0,83.3,2.0,6.0,8.0,3.0,0.0,0.0,5.0,5.0,31.0,4.0,11/07/2022,Minnesota Timberwolves,47.0
Jericho Sims,16:53,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,11/07/2022,Minnesota Timberwolves,10.5
Cam Reddish,28:44,2.0,8.0,25.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-2.0,11/07/2022,Minnesota Timberwolves,9.0
Jalen Brunson,33:35,9.0,14.0,64.3,2.0,5.0,40.0,3.0,3.0,100.0,1.0,4.0,5.0,8.0,0.0,0.0,3.0,3.0,23.0,5.0,11/07/2022,Minnesota Timberwolves,40.75
Derrick Rose,13:34,1.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,11/07/2022,Minnesota Timberwolves,13.25
Isaiah Hartenstein,20:51,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,2.0,4.0,6.0,2.0,0.0,1.0,1.0,4.0,4.0,9.0,11/07/2022,Minnesota Timberwolves,16.0
Obi Toppin,25:46,4.0,10.0,40.0,3.0,8.0,37.5,4.0,4.0,100.0,1.0,6.0,7.0,3.0,4.0,0.0,2.0,1.0,15.0,13.0,11/07/2022,Minnesota Timberwolves,36.75
Immanuel Quickley,16:41,3.0,6.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,2.0,9.0,15.0,11/07/2022,Minnesota Timberwolves,19.5
Evan Fournier,12:05,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,15.0,11/07/2022,Minnesota Timberwolves,10.75
Miles McBride,0:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,11/07/2022,Minnesota Timberwolves,0.0
Ryan Arcidiacono,0:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,11/07/2022,Minnesota Timberwolves,0.0
Svi Mykhailiuk,0:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,11/07/2022,Minnesota Timberwolves,0.0
