,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,30:13,5.0,14.0,35.7,2.0,4.0,50.0,4.0,8.0,50.0,2.0,4.0,6.0,3.0,1.0,0.0,3.0,3.0,16.0,-22.0,11/09/2022,Brooklyn Nets,29.5
Julius Randle,31:16,7.0,15.0,46.7,4.0,8.0,50.0,6.0,9.0,66.7,1.0,10.0,11.0,3.0,0.0,0.0,4.0,1.0,24.0,-29.0,11/09/2022,Brooklyn Nets,42.25
Jericho Sims,26:37,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,3.0,6.0,0.0,1.0,3.0,0.0,3.0,7.0,-7.0,11/09/2022,Brooklyn Nets,22.5
Cam Reddish,17:39,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-17.0,11/09/2022,Brooklyn Nets,1.5
Jalen Brunson,30:58,4.0,14.0,28.6,1.0,5.0,20.0,5.0,5.0,100.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,14.0,-22.0,11/09/2022,Brooklyn Nets,21.0
Derrick Rose,10:56,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,11/09/2022,Brooklyn Nets,5.5
Isaiah Hartenstein,14:42,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,-6.0,11/09/2022,Brooklyn Nets,7.75
Immanuel Quickley,19:44,1.0,8.0,12.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,3.0,2.0,-17.0,11/09/2022,Brooklyn Nets,14.5
Obi Toppin,20:47,2.0,7.0,28.6,0.0,2.0,0.0,1.0,1.0,100.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,-19.0,11/09/2022,Brooklyn Nets,13.5
Evan Fournier,20:00,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,6.0,-6.0,11/09/2022,Brooklyn Nets,14.0
Miles McBride,6:06,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11/09/2022,Brooklyn Nets,3.0
Quentin Grimes,4:36,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,11/09/2022,Brooklyn Nets,3.0
Ryan Arcidiacono,3:13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,11/09/2022,Brooklyn Nets,6.0
Svi Mykhailiuk,3:13,2.0,2.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,11/09/2022,Brooklyn Nets,6.5
