,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
O.G. Anunoby,31:21,6.0,15.0,40.0,0.0,2.0,0.0,1.0,1.0,100.0,3.0,3.0,6.0,1.0,2.0,1.0,3.0,1.0,13.0,-24.0,11/11/2022,Oklahoma City Thunder,26.5
Scottie Barnes,28:38,5.0,13.0,38.5,1.0,3.0,33.3,4.0,6.0,66.7,0.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,15.0,-4.0,11/11/2022,Oklahoma City Thunder,30.25
Christian Koloko,23:58,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,11/11/2022,Oklahoma City Thunder,10.0
Gary Trent Jr.,23:31,4.0,10.0,40.0,0.0,2.0,0.0,4.0,5.0,80.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0,-8.0,11/11/2022,Oklahoma City Thunder,18.0
Fred VanVleet,28:35,5.0,12.0,41.7,3.0,7.0,42.9,2.0,5.0,40.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,15.0,-22.0,11/11/2022,Oklahoma City Thunder,26.0
Chris Boucher,31:09,6.0,9.0,66.7,0.0,2.0,0.0,8.0,10.0,80.0,4.0,8.0,12.0,1.0,2.0,1.0,3.0,1.0,20.0,-7.0,11/11/2022,Oklahoma City Thunder,41.0
Thaddeus Young,9:15,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,-10.0,11/11/2022,Oklahoma City Thunder,9.5
Otto Porter Jr.,17:13,2.0,5.0,40.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,-12.0,11/11/2022,Oklahoma City Thunder,11.25
Dalano Banton,17:20,2.0,8.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,-1.0,11/11/2022,Oklahoma City Thunder,14.25
Malachi Flynn,11:57,3.0,7.0,42.9,3.0,4.0,75.0,3.0,4.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,12.0,-3.0,11/11/2022,Oklahoma City Thunder,15.0
Juancho Hernangomez,17:03,3.0,4.0,75.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,9.0,-4.0,11/11/2022,Oklahoma City Thunder,21.5
