,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
O.G. Anunoby,33:31,2.0,4.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,5.0,6.0,16.0,10/24/2022,Miami Heat,19.75
Pascal Siakam,41:47,7.0,22.0,31.8,2.0,6.0,33.3,7.0,8.0,87.5,0.0,9.0,9.0,6.0,2.0,2.0,5.0,1.0,23.0,10.0,10/24/2022,Miami Heat,49.75
Christian Koloko,17:37,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,-10.0,10/24/2022,Miami Heat,9.5
Gary Trent Jr.,42:13,7.0,19.0,36.8,4.0,12.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,18.0,5.0,10/24/2022,Miami Heat,25.75
Fred VanVleet,39:13,6.0,16.0,37.5,4.0,6.0,66.7,8.0,9.0,88.9,2.0,2.0,4.0,9.0,1.0,0.0,2.0,1.0,24.0,13.0,10/24/2022,Miami Heat,45.5
Precious Achiuwa,33:43,5.0,12.0,41.7,0.0,1.0,0.0,0.0,1.0,0.0,4.0,18.0,22.0,2.0,0.0,1.0,0.0,2.0,10.0,10.0,10/24/2022,Miami Heat,42.5
Chris Boucher,11:42,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,10.0,1.0,10/24/2022,Miami Heat,15.0
Dalano Banton,7:41,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,10/24/2022,Miami Heat,5.25
Khem Birch,6:34,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10/24/2022,Miami Heat,4.5
Malachi Flynn,5:59,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,10/24/2022,Miami Heat,3.5
