,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
O.G. Anunoby,24:14,4.0,8.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,10.0,-27.0,10/05/2022,Boston Celtics,13.25
Scottie Barnes,24:16,3.0,6.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,8.0,-22.0,10/05/2022,Boston Celtics,17.75
Pascal Siakam,22:58,5.0,11.0,45.5,0.0,2.0,0.0,3.0,4.0,75.0,2.0,4.0,6.0,1.0,1.0,0.0,3.0,2.0,13.0,-3.0,10/05/2022,Boston Celtics,22.5
Gary Trent Jr.,25:28,4.0,10.0,40.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,-6.0,10/05/2022,Boston Celtics,18.5
Fred VanVleet,18:58,3.0,12.0,25.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,7.0,-3.0,10/05/2022,Boston Celtics,15.25
Chris Boucher,15:36,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,10/05/2022,Boston Celtics,12.5
Precious Achiuwa,19:14,4.0,12.0,33.3,1.0,5.0,20.0,4.0,4.0,100.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,13.0,-18.0,10/05/2022,Boston Celtics,21.75
Thaddeus Young,10:32,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-12.0,10/05/2022,Boston Celtics,9.5
Juancho Hernangomez,12:48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,10/05/2022,Boston Celtics,6.75
Christian Koloko,12:33,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,6.0,12.0,10/05/2022,Boston Celtics,14.75
Khem Birch,13:34,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,10.0,18.0,10/05/2022,Boston Celtics,19.0
Dalano Banton,9:42,4.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,10/05/2022,Boston Celtics,13.75
Josh Jackson,17:00,5.0,8.0,62.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,13.0,24.0,10/05/2022,Boston Celtics,17.5
Jeff Dowtin,13:34,5.0,7.0,71.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,16.0,10/05/2022,Boston Celtics,20.0
D.J. Wilson,13:10,2.0,5.0,40.0,0.0,1.0,0.0,5.0,6.0,83.3,3.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,10/05/2022,Boston Celtics,19.0
Gabe Brown,11:23,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,10/05/2022,Boston Celtics,8.0
