,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
O.G. Anunoby,37:33,5.0,12.0,41.7,2.0,5.0,40.0,6.0,7.0,85.7,1.0,6.0,7.0,5.0,3.0,1.0,3.0,4.0,18.0,9.0,10/19/2022,Cleveland Cavaliers,41.75
Scottie Barnes,32:20,7.0,14.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,2.0,1.0,3.0,4.0,15.0,20.0,10/19/2022,Cleveland Cavaliers,34.25
Pascal Siakam,34:04,9.0,20.0,45.0,1.0,3.0,33.3,4.0,8.0,50.0,3.0,8.0,11.0,1.0,3.0,0.0,4.0,6.0,23.0,-1.0,10/19/2022,Cleveland Cavaliers,42.75
Gary Trent Jr.,36:59,5.0,12.0,41.7,4.0,8.0,50.0,5.0,7.0,71.4,3.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,19.0,3.0,10/19/2022,Cleveland Cavaliers,28.75
Fred VanVleet,38:41,4.0,9.0,44.4,3.0,6.0,50.0,4.0,4.0,100.0,1.0,1.0,2.0,5.0,4.0,0.0,1.0,3.0,15.0,7.0,10/19/2022,Cleveland Cavaliers,34.0
Precious Achiuwa,17:57,4.0,11.0,36.4,1.0,4.0,25.0,1.0,2.0,50.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,-4.0,10/19/2022,Cleveland Cavaliers,16.75
Christian Koloko,15:22,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,10/19/2022,Cleveland Cavaliers,12.0
Dalano Banton,9:13,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,10/19/2022,Cleveland Cavaliers,6.75
Thaddeus Young,10:47,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-14.0,10/19/2022,Cleveland Cavaliers,5.5
Juancho Hernangomez,7:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-8.0,10/19/2022,Cleveland Cavaliers,3.25
