,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/11/2018,LAC,DET @ CHI,W,240,115,42,88,47.7,17,39,43.6,14,16,87.5,10,39,49,25,8,6,17,23,15
04/10/2018,HOU,DET @ CHI,L,240,99,38,90,42.2,10,36,27.8,13,15,86.7,9,38,47,22,14,4,17,19,-6
04/08/2018,UTA,SAC @ SAS,L,240,97,37,93,39.8,5,25,20.0,18,22,81.8,12,32,44,20,8,4,14,22,-15
04/06/2018,MIN,SAC @ SAS,L,240,96,31,79,39.2,8,24,33.3,26,32,81.3,13,40,53,16,3,2,21,21,-17
04/04/2018,SAS,BKN @ MIL,W,265,122,47,86,54.7,13,24,54.2,15,18,83.3,4,40,44,32,4,3,14,22,10
04/03/2018,UTA,BKN @ MIL,L,240,110,36,74,48.6,14,28,50.0,24,36,66.7,7,32,39,23,7,5,16,23,-7
04/01/2018,SAC,MIL @ DEN,L,240,83,30,75,40.0,7,32,21.9,16,25,64.0,10,37,47,18,5,6,15,15,-1
03/30/2018,MIL,MIL @ DEN,L,265,122,48,94,51.1,8,27,29.6,18,25,72.0,15,41,56,33,5,3,19,23,-2
03/28/2018,DAL,PHI @ ATL,W,240,103,36,77,46.8,9,33,27.3,22,32,68.8,7,42,49,25,6,5,15,16,10
03/26/2018,DET,PHI @ ATL,L,240,106,40,85,47.1,6,23,26.1,20,25,80.0,6,41,47,29,3,7,10,20,-6
03/24/2018,MEM,BOS @ PHX,W,240,100,35,86,40.7,13,38,34.2,17,25,68.0,11,33,44,19,7,2,12,20,7
03/22/2018,NOP,MIL @ CHI,L,240,125,43,87,49.4,17,39,43.6,22,28,78.6,7,33,40,19,4,3,16,20,-3
03/19/2018,IND,MEM @ BKN,L,240,100,38,86,44.2,8,33,24.2,16,23,69.6,14,33,47,20,4,3,13,18,-10
03/16/2018,MIA,DAL @ TOR,L,240,91,32,76,42.1,9,19,47.4,18,22,81.8,7,42,49,22,5,4,20,17,-1
03/14/2018,GSW,DAL @ TOR,L,240,106,38,84,45.2,12,38,31.6,18,28,64.3,7,28,35,24,11,8,14,19,-11
03/13/2018,DEN,DEN @ LAL,W,240,112,40,90,44.4,15,40,37.5,17,25,68.0,12,40,52,20,6,3,17,23,9
03/11/2018,CLE,DEN @ LAL,W,240,127,48,96,50.0,13,34,38.2,18,20,90.0,14,37,51,30,9,4,13,19,14
03/09/2018,DEN,CHI @ DET,L,240,116,45,92,48.9,14,35,40.0,12,16,75.0,12,32,44,25,8,6,16,23,-9
03/07/2018,ORL,CHI @ DET,W,240,108,43,88,48.9,11,33,33.3,11,12,91.7,7,32,39,27,7,3,14,16,1
03/05/2018,POR,POR @ LAL,L,240,103,34,87,39.1,11,37,29.7,24,31,77.4,7,40,47,20,9,7,11,24,-5
03/03/2018,SAS,POR @ LAL,W,240,116,40,92,43.5,15,34,44.1,21,27,77.8,10,36,46,26,10,4,15,21,4
03/01/2018,MIA,DEN @ MEM,W,240,131,47,79,59.5,16,29,55.2,21,26,80.8,6,30,36,29,9,5,14,17,18
02/26/2018,ATL,ORL @ OKC,W,240,123,47,90,52.2,15,33,45.5,14,19,73.7,10,49,59,28,8,6,23,23,19
02/24/2018,SAC,ORL @ OKC,W,240,113,41,91,45.1,17,38,44.7,14,20,70.0,12,32,44,26,5,6,12,18,5
02/23/2018,DAL,MIA @ NOP,W,240,124,48,93,51.6,13,33,39.4,15,20,75.0,13,49,62,32,8,6,16,17,22
02/15/2018,MIN,MIA @ NOP,L,240,111,43,94,45.7,7,31,22.6,18,26,69.2,11,35,46,19,6,4,13,26,-8
02/14/2018,NOP,MIA @ NOP,L,240,117,46,90,51.1,10,22,45.5,15,18,83.3,7,30,37,26,5,3,20,21,-22
02/10/2018,DAL,WAS @ CHI,L,240,123,46,84,54.8,16,34,47.1,15,22,68.2,9,28,37,29,7,0,17,25,-7
02/08/2018,OKC,WAS @ CHI,W,240,106,42,96,43.8,10,31,32.3,12,13,92.3,13,38,51,28,5,7,8,19,25
02/06/2018,PHX,SAS @ PHX,W,240,112,39,83,47.0,11,26,42.3,23,26,88.5,12,44,56,19,7,7,14,21,19
02/04/2018,OKC,SAS @ PHX,W,240,108,42,86,48.8,13,30,43.3,11,18,61.1,8,32,40,24,6,7,19,20,4
02/02/2018,BKN,DAL @ SAC,W,240,102,39,92,42.4,10,26,38.5,14,20,70.0,18,38,56,21,5,6,16,18,3
01/31/2018,ORL,LAL @ ORL,L,240,105,39,83,47.0,4,20,20.0,23,30,76.7,11,32,43,18,7,1,17,18,-22
01/28/2018,TOR,LAL @ ORL,L,240,111,40,91,44.0,8,25,32.0,23,33,69.7,13,31,44,22,9,4,14,21,-12
01/26/2018,CHI,CHA @ MIA,W,240,108,41,91,45.1,5,24,20.8,21,28,75.0,10,38,48,23,6,3,9,23,5
01/23/2018,BOS,MIN @ POR,W,240,108,40,91,44.0,7,26,26.9,21,36,58.3,14,37,51,18,6,2,10,16,1
01/21/2018,NYK,MIN @ POR,W,240,127,51,91,56.0,10,26,38.5,15,21,71.4,12,27,39,31,10,3,6,18,20
01/19/2018,IND,TOR @ MIN,W,240,99,44,80,55.0,9,28,32.1,2,14,14.3,6,41,47,26,7,6,15,17,13
01/17/2018,OKC,TOR @ MIN,L,240,90,38,81,46.9,10,26,38.5,4,4,100,6,24,30,25,9,1,18,15,-24
01/15/2018,MEM,DEN @ LAC,L,240,114,38,96,39.6,12,35,34.3,26,31,83.9,12,32,44,25,11,8,14,23,-9
01/13/2018,DAL,OKC @ CHA,W,265,107,43,95,45.3,8,26,30.8,13,18,72.2,11,48,59,24,4,0,15,31,6
01/11/2018,SAS,OKC @ CHA,W,240,93,36,87,41.4,13,38,34.2,8,14,57.1,12,35,47,22,15,4,16,17,12
01/09/2018,SAC,OKC @ MIN,W,240,99,37,77,48.1,12,35,34.3,13,21,61.9,9,46,55,30,12,4,26,23,13
01/07/2018,ATL,OKC @ MIN,W,240,132,48,86,55.8,16,36,44.4,20,25,80.0,6,43,49,32,13,6,18,25,19
01/05/2018,CHA,HOU @ DET,L,240,94,38,94,40.4,9,36,25.0,9,12,75.0,12,34,46,24,7,3,16,19,-14
01/03/2018,OKC,HOU @ DET,L,240,96,38,92,41.3,11,33,33.3,9,15,60.0,16,29,45,24,5,4,17,10,-37
01/01/2018,MIN,GSW @ DAL,L,240,96,34,76,44.7,8,26,30.8,20,29,69.0,9,28,37,18,12,4,24,25,-18
12/31/2017,HOU,GSW @ DAL,L,290,142,53,105,50.5,10,25,40.0,26,37,70.3,15,39,54,31,6,4,16,32,-6
12/29/2017,LAC,NYK @ NOP,L,240,106,46,94,48.9,3,19,15.8,11,16,68.8,11,24,35,25,7,3,12,22,-15
12/27/2017,MEM,NYK @ NOP,L,240,99,35,93,37.6,8,28,28.6,21,33,63.6,22,27,49,14,5,4,12,26,-10
12/25/2017,MIN,CHI @ MIL,L,240,104,40,92,43.5,10,30,33.3,14,20,70.0,13,24,37,21,10,1,12,16,-17
12/23/2017,POR,SAS @ SAC,L,240,92,36,85,42.4,8,25,32.0,12,20,60.0,11,44,55,23,8,3,17,22,-3
12/22/2017,GSW,SAS @ SAC,L,240,106,40,94,42.6,11,29,37.9,15,22,68.2,15,31,46,22,11,5,17,23,-7
12/20/2017,HOU,SAS @ SAC,W,240,122,40,85,47.1,15,35,42.9,27,43,62.8,10,37,47,27,8,5,10,25,6
12/18/2017,GSW,MIN @ DEN,L,265,114,41,92,44.6,10,25,40.0,22,35,62.9,7,38,45,23,9,9,12,26,-2
12/14/2017,CLE,POR @ CHA,L,240,112,47,95,49.5,9,31,29.0,9,14,64.3,16,33,49,33,7,3,18,20,-9
12/12/2017,NYK,TOR @ PHX,L,265,109,42,102,41.2,13,35,37.1,12,15,80.0,20,32,52,24,6,6,16,19,-4
12/09/2017,CHA,TOR @ PHX,W,240,110,43,85,50.6,9,27,33.3,15,21,71.4,6,40,46,24,7,5,14,21,11
12/07/2017,PHI,MIA @ BKN,W,240,107,42,96,43.8,11,28,39.3,12,24,50.0,15,29,44,22,13,7,12,23,3
12/03/2017,HOU,DEN @ NOP,L,240,95,32,84,38.1,9,28,32.1,22,30,73.3,11,34,45,16,9,6,21,22,-23
12/02/2017,DEN,LAL @ DEN,L,240,100,38,86,44.2,9,30,30.0,15,21,71.4,17,35,52,21,5,2,21,24,-15
11/29/2017,GSW,LAL @ DEN,L,265,123,47,95,49.5,9,24,37.5,20,25,80.0,7,27,34,30,12,5,17,23,-4
11/27/2017,LAC,IND @ HOU,L,240,115,44,91,48.4,11,30,36.7,16,24,66.7,12,31,43,23,10,5,16,29,-5
11/22/2017,SAC,LAC @ ATL,L,240,102,39,78,50.0,15,29,51.7,9,15,60.0,4,28,32,27,8,4,17,19,-11
11/21/2017,CHI,LAC @ ATL,W,240,103,36,90,40.0,13,40,32.5,18,25,72.0,12,41,53,23,7,6,14,16,9
11/19/2017,DEN,LAC @ ATL,W,240,127,53,100,53.0,12,32,37.5,9,16,56.3,13,33,46,36,11,5,15,27,18
11/17/2017,PHX,GSW @ PHI,L,240,113,45,91,49.5,7,25,28.0,16,24,66.7,9,40,49,26,7,10,19,20,-9
11/15/2017,PHI,GSW @ PHI,L,240,109,42,109,38.5,3,27,11.1,22,27,81.5,22,35,57,18,7,6,9,23,-6
11/13/2017,PHX,PHI @ LAL,W,240,100,39,92,42.4,14,33,42.4,8,13,61.5,9,44,53,17,6,6,16,20,7
11/11/2017,MIL,PHI @ LAL,L,240,90,31,74,41.9,6,22,27.3,22,37,59.5,8,40,48,21,7,9,23,22,-8
11/09/2017,WAS,PHI @ GSW,L,240,95,31,86,36.0,3,23,13.0,30,41,73.2,17,29,46,17,9,4,19,19,-16
11/08/2017,BOS,PHI @ GSW,L,240,96,37,85,43.5,5,24,20.8,17,23,73.9,12,36,48,16,8,8,20,30,-11
11/05/2017,MEM,PHI @ UTA,W,240,107,40,85,47.1,9,27,33.3,18,23,78.3,8,38,46,25,5,4,19,16,5
11/03/2017,BKN,MIL @ DET,W,240,124,48,94,51.1,9,21,42.9,19,27,70.4,7,50,57,26,10,7,16,29,12
11/02/2017,POR,MIL @ DET,L,240,110,43,79,54.4,4,18,22.2,20,27,74.1,2,30,32,16,8,8,11,20,-3
10/31/2017,DET,ORL @ MEM,W,240,113,45,91,49.5,12,26,46.2,11,14,78.6,11,42,53,30,9,5,14,14,20
10/28/2017,UTA,ORL @ MEM,L,240,81,31,81,38.3,5,22,22.7,14,20,70.0,14,25,39,17,12,4,16,20,-15
10/27/2017,TOR,OKC @ CHI,L,240,92,36,79,45.6,3,23,13.0,17,24,70.8,9,40,49,20,7,6,21,22,-9
10/25/2017,WAS,OKC @ CHI,W,265,102,41,92,44.6,7,30,23.3,13,16,81.3,6,47,53,27,9,5,22,26,3
10/22/2017,NOP,HOU @ PHI,L,240,112,44,90,48.9,9,27,33.3,15,20,75.0,9,29,38,27,7,6,17,24,-7
10/20/2017,PHX,ORL @ CLE,W,240,132,48,93,51.6,12,26,46.2,24,33,72.7,5,37,42,22,8,3,18,31,2
10/19/2017,LAC,ORL @ CLE,L,240,92,37,91,40.7,4,16,25.0,14,23,60.9,12,40,52,21,8,7,20,15,-16
