,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/2007,SAC,DAL @ SEA,W,240,117,45,79,57.0,2,14,14.3,25,31,80.6,11,36,47,19,6,6,14,26,11
04/15/2007,SEA,PHX @ HOU,W,240,109,42,80,52.5,7,17,41.2,18,30,60.0,13,22,35,24,8,2,4,20,11
04/13/2007,PHX,PHX @ HOU,L,240,85,35,89,39.3,7,20,35.0,8,12,66.7,11,36,47,15,5,8,10,18,-8
04/12/2007,LAC,IND @ MIA,L,240,110,40,84,47.6,8,20,40.0,22,29,75.9,8,33,41,26,8,3,12,29,-8
04/09/2007,DEN,LAL @ DEN,L,240,111,41,94,43.6,9,22,40.9,20,28,71.4,14,25,39,28,10,1,11,33,-4
04/08/2007,PHX,LAL @ DEN,L,240,107,44,90,48.9,5,18,27.8,14,21,66.7,16,35,51,24,5,5,17,29,-8
04/06/2007,SEA,LAL @ DEN,W,240,112,40,79,50.6,7,19,36.8,25,33,75.8,7,24,31,26,10,7,12,21,3
04/04/2007,LAC,LAL @ SEA,L,240,82,34,80,42.5,4,12,33.3,10,15,66.7,12,23,35,17,9,6,17,21,-8
04/03/2007,DEN,DAL @ SAC,L,240,105,40,90,44.4,3,17,17.6,22,26,84.6,7,34,41,30,3,6,15,24,-6
04/01/2007,SAC,DAL @ SAC,W,240,126,50,81,61.7,9,22,40.9,17,22,77.3,7,34,41,34,8,6,14,21,23
03/30/2007,HOU,MEM @ SEA,L,265,104,36,88,40.9,5,16,31.3,27,38,71.1,10,37,47,16,7,8,14,27,-3
03/27/2007,MEM,MEM @ SEA,L,240,86,33,95,34.7,13,35,37.1,7,11,63.6,15,32,47,28,10,9,12,17,-2
03/25/2007,GSW,DAL @ NOK,W,240,115,40,84,47.6,9,24,37.5,26,38,68.4,21,42,63,24,8,7,26,21,2
03/23/2007,NOK,NYK @ CLE,W,240,111,43,86,50.0,6,22,27.3,19,21,90.5,6,35,41,22,4,7,10,23,6
03/22/2007,MEM,NYK @ CLE,W,240,121,42,79,53.2,7,19,36.8,30,40,75.0,11,23,34,29,8,4,12,23,2
03/18/2007,MIN,IND @ HOU,W,240,109,42,80,52.5,10,27,37.0,15,20,75.0,8,35,43,36,8,4,19,19,7
03/16/2007,POR,CHA @ MIL,W,265,116,43,84,51.2,9,18,50.0,21,28,75.0,9,36,45,20,8,7,14,21,5
03/15/2007,DEN,CHA @ MIL,L,240,86,34,83,41.0,3,22,13.6,15,23,65.2,13,23,36,24,4,5,14,24,-27
03/11/2007,DAL,LAC @ SAS,L,240,72,25,68,36.8,2,16,12.5,20,33,60.6,8,25,33,13,6,2,18,23,-36
03/09/2007,PHI,CLE @ MIL,L,240,92,35,79,44.3,11,24,45.8,11,14,78.6,9,29,38,20,4,6,16,26,-16
03/07/2007,MIL,CLE @ MIL,L,240,90,33,70,47.1,4,16,25.0,20,25,80.0,7,22,29,20,5,3,15,13,-20
03/06/2007,MIN,IND @ SAC,L,290,107,37,93,39.8,7,27,25.9,26,36,72.2,11,35,46,17,17,8,20,24,-10
03/04/2007,PHX,IND @ SAC,L,240,94,35,83,42.2,9,24,37.5,15,20,75.0,14,29,43,11,6,7,19,21,-5
03/02/2007,SAC,ORL @ DAL,L,240,108,42,80,52.5,5,18,27.8,19,21,90.5,8,36,44,29,6,4,19,30,-8
02/26/2007,UTA,PHX @ PHI,W,240,102,30,68,44.1,10,22,45.5,32,36,88.9,9,32,41,16,6,3,12,26,8
02/25/2007,GSW,PHX @ PHI,W,240,102,38,83,45.8,7,21,33.3,19,26,73.1,10,35,45,24,11,4,14,18,17
02/23/2007,BOS,GSW @ LAC,W,240,122,45,83,54.2,12,25,48.0,20,23,87.0,9,29,38,32,11,6,15,24,26
02/21/2007,POR,BOS @ PHX,L,240,108,39,83,47.0,9,21,42.9,21,24,87.5,11,20,31,24,6,5,10,22,-4
02/15/2007,CLE,BOS @ PHX,L,240,108,36,86,41.9,7,21,33.3,29,42,69.0,18,29,47,21,9,4,15,33,-6
02/13/2007,NYK,ATL @ LAC,L,240,106,37,87,42.5,11,27,40.7,21,24,87.5,17,23,40,27,6,3,15,29,-1
02/11/2007,CLE,ATL @ LAC,L,240,90,31,78,39.7,4,20,20.0,24,28,85.7,12,33,45,15,4,6,12,24,-9
02/09/2007,TOR,BOS @ MIN,L,240,92,35,81,43.2,9,27,33.3,13,14,92.9,10,32,42,12,7,3,17,20,-4
02/08/2007,DET,BOS @ MIN,L,240,78,28,74,37.8,6,20,30.0,16,25,64.0,17,28,45,19,4,4,18,19,-15
02/05/2007,ATL,LAC @ CLE,W,240,90,32,75,42.7,5,19,26.3,21,28,75.0,13,33,46,18,10,3,17,28,7
02/03/2007,WAS,MIN @ DAL,W,240,118,42,81,51.9,10,24,41.7,24,27,88.9,7,36,43,23,9,1,12,24,16
02/02/2007,IND,MIN @ DAL,L,240,84,32,84,38.1,5,23,21.7,15,16,93.8,9,32,41,17,16,4,21,28,-11
01/31/2007,BOS,SAC @ MIN,W,240,111,39,79,49.4,12,26,46.2,21,27,77.8,7,36,43,22,4,3,10,21,13
01/30/2007,NYK,SAC @ MIN,L,240,94,37,85,43.5,10,26,38.5,10,17,58.8,14,19,33,18,9,3,11,20,-5
01/28/2007,SAS,SAC @ MIN,L,265,94,35,82,42.7,6,16,37.5,18,31,58.1,5,39,44,17,7,2,10,20,-2
01/26/2007,CHA,PHX @ CLE,L,265,97,34,81,42.0,4,17,23.5,25,35,71.4,14,32,46,19,8,9,21,28,-9
01/22/2007,GSW,NYK @ MIA,W,240,108,34,79,43.0,9,24,37.5,31,41,75.6,15,36,51,18,10,7,24,19,5
01/20/2007,NOK,NYK @ MIA,L,240,103,36,81,44.4,10,27,37.0,21,26,80.8,14,23,37,17,4,2,10,24,-10
01/18/2007,DAL,NJN @ NYK,L,240,95,35,78,44.9,5,19,26.3,20,24,83.3,10,18,28,19,10,1,16,17,-19
01/17/2007,SAS,NJN @ NYK,W,240,100,38,81,46.9,5,13,38.5,19,23,82.6,7,32,39,20,11,6,17,28,4
01/15/2007,MIA,NJN @ NYK,W,265,124,48,99,48.5,14,25,56.0,14,20,70.0,13,32,45,34,2,7,11,22,6
01/12/2007,ORL,MIA @ LAL,W,240,109,38,77,49.4,7,18,38.9,26,35,74.3,9,32,41,26,6,10,9,27,3
01/10/2007,HOU,UTA @ SEA,L,240,77,26,76,34.2,3,18,16.7,22,25,88.0,7,36,43,14,3,3,12,12,-25
01/09/2007,MEM,UTA @ SEA,L,240,118,38,90,42.2,11,31,35.5,31,34,91.2,11,28,39,22,12,7,18,31,-10
01/07/2007,DAL,LAC @ NOK,W,240,101,39,71,54.9,6,13,46.2,17,23,73.9,2,33,35,26,4,6,13,20,3
