,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/14/2010,LAC,DET @ MIN,L,240,91,34,86,39.5,4,11,36.4,19,28,67.9,16,33,49,20,3,2,14,16,-16
04/13/2010,SAC,DET @ MIN,W,240,106,41,83,49.4,7,20,35.0,17,21,81.0,14,25,39,24,2,5,16,15,6
04/11/2010,POR,DAL @ LAC,L,240,88,37,87,42.5,5,22,22.7,9,14,64.3,10,31,41,19,5,6,6,18,-3
04/09/2010,MIN,DAL @ LAC,W,240,97,38,86,44.2,7,22,31.8,14,18,77.8,17,29,46,21,9,9,12,15,9
04/08/2010,DEN,NYK @ ORL,L,240,96,30,82,36.6,8,21,38.1,28,33,84.8,17,35,52,16,5,6,11,20,-2
04/04/2010,SAS,DET @ PHI,L,240,81,33,81,40.7,5,21,23.8,10,14,71.4,8,26,34,25,6,5,12,21,-19
04/02/2010,UTA,ATL @ CLE,W,240,106,35,81,43.2,7,20,35.0,29,37,78.4,10,38,48,25,7,6,9,23,14
03/31/2010,ATL,ATL @ CLE,L,240,92,33,72,45.8,8,20,40.0,18,26,69.2,8,28,36,17,4,0,12,16,-17
03/29/2010,NOH,SAC @ IND,L,240,100,38,91,41.8,7,29,24.1,17,22,77.3,19,29,48,18,4,2,9,27,-8
03/27/2010,HOU,SAC @ IND,W,240,109,42,73,57.5,8,14,57.1,17,24,70.8,8,35,43,21,4,9,16,25,8
03/26/2010,OKC,ATL @ PHI,L,240,75,29,74,39.2,2,15,13.3,15,24,62.5,12,27,39,7,8,3,18,18,-16
03/24/2010,SAS,ATL @ PHI,W,240,92,36,79,45.6,10,20,50.0,10,17,58.8,10,34,44,15,7,5,13,21,9
03/21/2010,WAS,CHA @ WAS,W,240,99,36,68,52.9,9,17,52.9,18,22,81.8,10,27,37,25,9,6,18,14,7
03/19/2010,MIN,CHA @ MIA,W,240,104,34,82,41.5,7,25,28.0,29,35,82.9,13,34,47,24,13,3,15,17,8
