,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paolo Banchero,39:51,14.0,26.0,53.8,0.0,3.0,0.0,5.0,5.0,100.0,1.0,15.0,16.0,4.0,0.0,1.0,1.0,2.0,33.0,1.0,11/05/2022,Sacramento Kings,60.5
Bol Bol,37:00,10.0,11.0,90.9,2.0,3.0,66.7,1.0,1.0,100.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,5.0,23.0,10.0,11/05/2022,Sacramento Kings,35.75
Wendell Carter Jr.,38:53,6.0,8.0,75.0,1.0,3.0,33.3,4.0,4.0,100.0,0.0,9.0,9.0,6.0,1.0,0.0,4.0,6.0,17.0,14.0,11/05/2022,Sacramento Kings,37.75
Franz Wagner,40:29,13.0,22.0,59.1,1.0,5.0,20.0,4.0,5.0,80.0,0.0,3.0,3.0,6.0,3.0,0.0,2.0,4.0,31.0,3.0,11/05/2022,Sacramento Kings,49.25
Jalen Suggs,34:35,2.0,7.0,28.6,0.0,3.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,7.0,1.0,1.0,6.0,5.0,6.0,10.0,11/05/2022,Sacramento Kings,18.75
Chuma Okeke,22:43,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,2.0,2.0,1.0,1.0,4.0,-12.0,11/05/2022,Sacramento Kings,19.0
Terrence Ross,15:36,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,-13.0,11/05/2022,Sacramento Kings,3.75
Kevon Harris,16:05,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,-13.0,11/05/2022,Sacramento Kings,7.75
R.J. Hampton,17:09,2.0,6.0,33.3,0.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,-11.0,11/05/2022,Sacramento Kings,8.5
Admiral Schofield,2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,11/05/2022,Sacramento Kings,0.0
