,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paolo Banchero,33:35,6.0,13.0,46.2,0.0,3.0,0.0,9.0,11.0,81.8,0.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,21.0,-2.0,10/24/2022,New York Knicks,32.5
Franz Wagner,35:58,5.0,15.0,33.3,1.0,6.0,16.7,3.0,4.0,75.0,3.0,3.0,6.0,5.0,0.0,0.0,2.0,3.0,14.0,4.0,10/24/2022,New York Knicks,28.5
Wendell Carter Jr.,33:36,5.0,10.0,50.0,2.0,5.0,40.0,5.0,6.0,83.3,4.0,7.0,11.0,1.0,1.0,0.0,1.0,3.0,17.0,-11.0,10/24/2022,New York Knicks,34.75
Cole Anthony,29:27,6.0,18.0,33.3,0.0,5.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,4.0,14.0,-7.0,10/24/2022,New York Knicks,26.5
Terrence Ross,32:35,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,-7.0,10/24/2022,New York Knicks,14.25
Mo Bamba,14:00,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,-18.0,10/24/2022,New York Knicks,6.75
Caleb Houstan,21:05,2.0,4.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,-17.0,10/24/2022,New York Knicks,10.75
Chuma Okeke,12:23,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,-4.0,10/24/2022,New York Knicks,5.0
Bol Bol,20:16,8.0,10.0,80.0,1.0,2.0,50.0,2.0,2.0,100.0,3.0,2.0,5.0,0.0,0.0,4.0,2.0,2.0,19.0,0.0,10/24/2022,New York Knicks,32.75
R.J. Hampton,7:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,10/24/2022,New York Knicks,0.0
