,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Franz Wagner,22:23,4.0,8.0,50.0,1.0,4.0,25.0,3.0,3.0,100.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,12.0,6.0,10/06/2022,San Antonio Spurs,20.5
Paolo Banchero,22:03,3.0,8.0,37.5,0.0,1.0,0.0,3.0,3.0,100.0,1.0,4.0,5.0,3.0,3.0,0.0,1.0,4.0,9.0,4.0,10/06/2022,San Antonio Spurs,25.25
Wendell Carter Jr.,22:03,8.0,13.0,61.5,1.0,3.0,33.3,3.0,4.0,75.0,1.0,9.0,10.0,3.0,0.0,2.0,1.0,3.0,20.0,4.0,10/06/2022,San Antonio Spurs,41.0
Terrence Ross,22:23,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,10/06/2022,San Antonio Spurs,6.75
Jalen Suggs,19:16,2.0,5.0,40.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,6.0,3.0,10/06/2022,San Antonio Spurs,13.25
Cole Anthony,24:24,1.0,11.0,9.1,0.0,7.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,6.0,-7.0,10/06/2022,San Antonio Spurs,10.0
R.J. Hampton,21:17,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,3.0,3.0,0.0,0.0,2.0,8.0,-10.0,10/06/2022,San Antonio Spurs,27.25
Chuma Okeke,17:41,2.0,5.0,40.0,1.0,4.0,25.0,2.0,2.0,100.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,7.0,-15.0,10/06/2022,San Antonio Spurs,20.75
Mo Bamba,18:01,4.0,7.0,57.1,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,5.0,9.0,-13.0,10/06/2022,San Antonio Spurs,17.75
Bol Bol,14:18,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,-18.0,10/06/2022,San Antonio Spurs,7.75
Moritz Wagner,11:39,4.0,7.0,57.1,1.0,3.0,33.3,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,17.0,10/06/2022,San Antonio Spurs,15.0
Caleb Houstan,7:56,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,10/06/2022,San Antonio Spurs,4.5
Aleem Ford,7:56,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10/06/2022,San Antonio Spurs,4.5
Devin Cannady,4:20,1.0,1.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,10/06/2022,San Antonio Spurs,5.5
Kevon Harris,4:20,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,10/06/2022,San Antonio Spurs,1.5
