,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paolo Banchero,23:52,2.0,9.0,22.2,0.0,2.0,0.0,4.0,4.0,100.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,8.0,-18.0,10/03/2022,Memphis Grizzlies,16.0
Wendell Carter Jr.,21:05,1.0,6.0,16.7,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,4.0,5.0,-18.0,10/03/2022,Memphis Grizzlies,10.0
Mo Bamba,21:12,3.0,6.0,50.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,7.0,-23.0,10/03/2022,Memphis Grizzlies,19.75
Cole Anthony,20:48,6.0,10.0,60.0,4.0,8.0,50.0,1.0,1.0,100.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,3.0,17.0,-18.0,10/03/2022,Memphis Grizzlies,25.75
Jalen Suggs,17:26,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,4.0,4.0,-20.0,10/03/2022,Memphis Grizzlies,9.75
R.J. Hampton,24:50,6.0,11.0,54.5,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,1.0,2.0,14.0,9.0,10/03/2022,Memphis Grizzlies,28.75
Terrence Ross,14:29,5.0,11.0,45.5,2.0,7.0,28.6,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,12.0,2.0,10/03/2022,Memphis Grizzlies,19.75
Chuma Okeke,15:41,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,10/03/2022,Memphis Grizzlies,5.0
Bol Bol,19:51,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,10/03/2022,Memphis Grizzlies,10.5
Moritz Wagner,20:00,5.0,7.0,71.4,4.0,6.0,66.7,1.0,2.0,50.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,15.0,7.0,10/03/2022,Memphis Grizzlies,27.5
Zavier Simpson,9:27,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,-1.0,10/03/2022,Memphis Grizzlies,7.5
Caleb Houstan,9:39,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,10/03/2022,Memphis Grizzlies,3.25
Kevon Harris,7:48,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,10/03/2022,Memphis Grizzlies,9.75
Aleem Ford,7:48,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,10/03/2022,Memphis Grizzlies,7.5
Devin Cannady,6:04,3.0,4.0,75.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,10/03/2022,Memphis Grizzlies,13.75
