,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paolo Banchero,26:49,6.0,12.0,50.0,1.0,3.0,33.3,4.0,4.0,100.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,17.0,-7.0,10/14/2022,Cleveland Cavaliers,26.25
Wendell Carter Jr.,24:12,2.0,7.0,28.6,1.0,3.0,33.3,2.0,4.0,50.0,0.0,7.0,7.0,2.0,1.0,0.0,1.0,2.0,7.0,-13.0,10/14/2022,Cleveland Cavaliers,20.75
Mo Bamba,19:40,4.0,10.0,40.0,0.0,3.0,0.0,1.0,1.0,100.0,3.0,4.0,7.0,0.0,1.0,2.0,0.0,3.0,9.0,-7.0,10/14/2022,Cleveland Cavaliers,23.75
Franz Wagner,21:16,4.0,12.0,33.3,1.0,6.0,16.7,4.0,4.0,100.0,2.0,2.0,4.0,5.0,1.0,0.0,1.0,4.0,13.0,-1.0,10/14/2022,Cleveland Cavaliers,27.5
Cole Anthony,21:49,4.0,7.0,57.1,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,14.0,-8.0,10/14/2022,Cleveland Cavaliers,16.0
R.J. Hampton,26:45,3.0,5.0,60.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,8.0,7.0,10/14/2022,Cleveland Cavaliers,26.5
Chuma Okeke,14:22,2.0,6.0,33.3,1.0,5.0,20.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,12.0,10/14/2022,Cleveland Cavaliers,15.25
Terrence Ross,11:38,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,10/14/2022,Cleveland Cavaliers,3.0
Moritz Wagner,6:34,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10/14/2022,Cleveland Cavaliers,4.75
Bol Bol,16:21,3.0,7.0,42.9,0.0,2.0,0.0,2.0,3.0,66.7,2.0,4.0,6.0,1.0,1.0,2.0,0.0,1.0,8.0,4.0,10/14/2022,Cleveland Cavaliers,23.0
Caleb Houstan,15:13,4.0,6.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,11.0,8.0,10/14/2022,Cleveland Cavaliers,16.25
Kevon Harris,14:33,3.0,4.0,75.0,1.0,1.0,100.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,10/14/2022,Cleveland Cavaliers,17.75
Devin Cannady,12:00,0.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,10/14/2022,Cleveland Cavaliers,11.25
Admiral Schofield,8:49,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,6.0,10.0,10/14/2022,Cleveland Cavaliers,16.0
