,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Franz Wagner,29:48,5.0,10.0,50.0,2.0,6.0,33.3,2.0,2.0,100.0,1.0,9.0,10.0,7.0,2.0,0.0,3.0,2.0,14.0,10.0,10/11/2022,Memphis Grizzlies,40.5
Paolo Banchero,27:09,6.0,9.0,66.7,0.0,1.0,0.0,5.0,5.0,100.0,1.0,8.0,9.0,2.0,0.0,0.0,3.0,4.0,17.0,10.0,10/11/2022,Memphis Grizzlies,29.75
Wendell Carter Jr.,31:14,8.0,13.0,61.5,1.0,3.0,33.3,1.0,1.0,100.0,1.0,6.0,7.0,8.0,0.0,0.0,2.0,1.0,18.0,12.0,10/11/2022,Memphis Grizzlies,38.25
Terrence Ross,27:43,5.0,9.0,55.6,2.0,3.0,66.7,5.0,6.0,83.3,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,17.0,18.0,10/11/2022,Memphis Grizzlies,26.25
Cole Anthony,31:08,4.0,12.0,33.3,2.0,6.0,33.3,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,3.0,12.0,10.0,10/11/2022,Memphis Grizzlies,19.5
Caleb Houstan,19:29,5.0,6.0,83.3,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,13.0,-6.0,10/11/2022,Memphis Grizzlies,21.75
Mo Bamba,10:13,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-8.0,10/11/2022,Memphis Grizzlies,3.25
Chuma Okeke,18:12,2.0,6.0,33.3,1.0,5.0,20.0,2.0,2.0,100.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,7.0,-6.0,10/11/2022,Memphis Grizzlies,17.0
Bol Bol,20:17,4.0,7.0,57.1,1.0,1.0,100.0,0.0,0.0,0.0,3.0,6.0,9.0,1.0,2.0,1.0,0.0,1.0,9.0,-14.0,10/11/2022,Memphis Grizzlies,28.25
R.J. Hampton,16:21,1.0,8.0,12.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,-6.0,10/11/2022,Memphis Grizzlies,10.25
Moritz Wagner,8:26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,10/11/2022,Memphis Grizzlies,4.25
