,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,28:56,4.0,9.0,44.4,4.0,8.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,12.0,24.0,02/08/2022,Detroit Pistons,20.5
Dorian Finney-Smith,29:07,4.0,6.0,66.7,2.0,3.0,66.7,1.0,1.0,100.0,1.0,6.0,7.0,3.0,2.0,0.0,2.0,2.0,11.0,16.0,02/08/2022,Detroit Pistons,28.25
Dwight Powell,20:00,4.0,6.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,4.0,3.0,7.0,1.0,0.0,0.0,0.0,2.0,10.0,9.0,02/08/2022,Detroit Pistons,20.25
Jalen Brunson,25:47,7.0,11.0,63.6,2.0,4.0,50.0,5.0,5.0,100.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,21.0,13.0,02/08/2022,Detroit Pistons,28.75
Luka Doncic,32:52,9.0,18.0,50.0,5.0,9.0,55.6,10.0,14.0,71.4,0.0,7.0,7.0,11.0,1.0,2.0,5.0,3.0,33.0,35.0,02/08/2022,Detroit Pistons,64.25
Maxi Kleber,17:53,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,29.0,02/08/2022,Detroit Pistons,17.75
Josh Green,20:50,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,20.0,02/08/2022,Detroit Pistons,11.75
Trey Burke,21:05,7.0,12.0,58.3,4.0,6.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,18.0,2.0,02/08/2022,Detroit Pistons,25.75
Marquese Chriss,15:11,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,02/08/2022,Detroit Pistons,8.75
Frank Ntilikina,15:49,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,6.0,02/08/2022,Detroit Pistons,11.25
Theo Pinson,9:00,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,02/08/2022,Detroit Pistons,0.0
Moses Brown,3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,02/08/2022,Detroit Pistons,6.0
