,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,33:14,6.0,9.0,66.7,5.0,8.0,62.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,17.0,13.0,03/29/2022,Los Angeles Lakers,26.25
Dorian Finney-Smith,30:30,3.0,6.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,6.0,03/29/2022,Los Angeles Lakers,14.25
Dwight Powell,28:35,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,3.0,12.0,0.0,03/29/2022,Los Angeles Lakers,25.0
Jalen Brunson,31:12,3.0,12.0,25.0,0.0,3.0,0.0,6.0,6.0,100.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,12.0,8.0,03/29/2022,Los Angeles Lakers,24.75
Luka Doncic,29:39,12.0,23.0,52.2,4.0,12.0,33.3,6.0,7.0,85.7,3.0,9.0,12.0,12.0,1.0,0.0,1.0,1.0,34.0,21.0,03/29/2022,Los Angeles Lakers,70.5
Maxi Kleber,15:22,2.0,5.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,1.0,2.0,5.0,19.0,03/29/2022,Los Angeles Lakers,15.25
Spencer Dinwiddie,28:46,4.0,8.0,50.0,2.0,6.0,33.3,3.0,6.0,50.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,13.0,12.0,03/29/2022,Los Angeles Lakers,25.75
Josh Green,19:37,5.0,8.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,15.0,03/29/2022,Los Angeles Lakers,14.0
Davis Bertans,14:46,4.0,5.0,80.0,4.0,5.0,80.0,2.0,2.0,100.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,14.0,5.0,03/29/2022,Los Angeles Lakers,21.25
Marquese Chriss,4:03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,03/29/2022,Los Angeles Lakers,7.5
Boban Marjanovic,2:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,03/29/2022,Los Angeles Lakers,0.0
Moses Wright,2:08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,03/29/2022,Los Angeles Lakers,0.0
