,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dorian Finney-Smith,23:26,4.0,5.0,80.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,10.0,20.0,01/07/2022,Houston Rockets,18.75
Maxi Kleber,25:46,3.0,6.0,50.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,10.0,11.0,1.0,1.0,1.0,3.0,5.0,8.0,31.0,01/07/2022,Houston Rockets,26.75
Dwight Powell,18:28,6.0,8.0,75.0,0.0,0.0,0.0,3.0,5.0,60.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,15.0,15.0,01/07/2022,Houston Rockets,24.25
Reggie Bullock,23:00,5.0,10.0,50.0,5.0,9.0,55.6,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.0,0.0,1.0,0.0,15.0,20.0,01/07/2022,Houston Rockets,33.75
Jalen Brunson,25:29,7.0,11.0,63.6,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,10.0,1.0,0.0,2.0,2.0,15.0,31.0,01/07/2022,Houston Rockets,36.0
Tim Hardaway Jr.,24:07,5.0,11.0,45.5,5.0,10.0,50.0,4.0,7.0,57.1,0.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0,19.0,10.0,01/07/2022,Houston Rockets,37.0
Josh Green,25:01,6.0,7.0,85.7,1.0,1.0,100.0,4.0,5.0,80.0,3.0,2.0,5.0,2.0,2.0,0.0,0.0,3.0,17.0,-3.0,01/07/2022,Houston Rockets,30.75
Marquese Chriss,9:06,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,6.0,7.0,01/07/2022,Houston Rockets,10.25
Frank Ntilikina,16:19,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,3.0,7.0,2.0,01/07/2022,Houston Rockets,18.75
Sterling Brown,19:20,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,9.0,9.0,01/07/2022,Houston Rockets,16.5
Moses Brown,11:02,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,-12.0,01/07/2022,Houston Rockets,9.25
Trey Burke,15:49,3.0,9.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,-7.0,01/07/2022,Houston Rockets,9.25
Theo Pinson,3:07,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,01/07/2022,Houston Rockets,0.0
