,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Tim Hardaway Jr.,35:41,7.0,17.0,41.2,3.0,9.0,33.3,6.0,6.0,100.0,0.0,6.0,6.0,3.0,2.0,0.0,1.0,2.0,23.0,18.0,11/03/2021,San Antonio Spurs,40.0
Dorian Finney-Smith,35:35,2.0,8.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,4.0,4.0,-12.0,11/03/2021,San Antonio Spurs,18.75
Dwight Powell,22:55,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,3.0,6.0,-1.0,11/03/2021,San Antonio Spurs,14.0
Jalen Brunson,36:25,9.0,17.0,52.9,1.0,4.0,25.0,12.0,15.0,80.0,1.0,9.0,10.0,3.0,2.0,0.0,2.0,2.0,31.0,13.0,11/03/2021,San Antonio Spurs,51.5
Luka Doncic,36:11,10.0,25.0,40.0,3.0,12.0,25.0,0.0,2.0,0.0,0.0,12.0,12.0,7.0,2.0,0.0,4.0,1.0,23.0,-17.0,11/03/2021,San Antonio Spurs,52.0
Reggie Bullock,7:21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,11/03/2021,San Antonio Spurs,0.75
Willie Cauley-Stein,10:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-13.0,11/03/2021,San Antonio Spurs,4.0
Frank Ntilikina,16:08,0.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,-15.0,11/03/2021,San Antonio Spurs,8.0
Sterling Brown,19:18,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,7.0,11/03/2021,San Antonio Spurs,16.75
Boban Marjanovic,14:47,8.0,10.0,80.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,3.0,5.0,0.0,0.0,1.0,4.0,5.0,17.0,17.0,11/03/2021,San Antonio Spurs,23.25
Josh Green,5:39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11/03/2021,San Antonio Spurs,4.0
