,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dorian Finney-Smith,28:59,1.0,5.0,20.0,1.0,5.0,20.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,5.0,-15.0,11/10/2021,Chicago Bulls,16.75
Kristaps Porzingis,31:57,9.0,16.0,56.3,2.0,3.0,66.7,2.0,2.0,100.0,3.0,9.0,12.0,1.0,0.0,0.0,1.0,4.0,22.0,-7.0,11/10/2021,Chicago Bulls,39.0
Dwight Powell,22:05,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,12.0,-8.0,11/10/2021,Chicago Bulls,22.0
Tim Hardaway Jr.,33:11,7.0,15.0,46.7,5.0,9.0,55.6,2.0,3.0,66.7,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,21.0,-11.0,11/10/2021,Chicago Bulls,30.25
Luka Doncic,33:25,6.0,18.0,33.3,1.0,6.0,16.7,7.0,10.0,70.0,1.0,7.0,8.0,10.0,4.0,1.0,4.0,0.0,20.0,-20.0,11/10/2021,Chicago Bulls,53.5
Reggie Bullock,22:53,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,-6.0,11/10/2021,Chicago Bulls,2.0
Jalen Brunson,29:29,4.0,8.0,50.0,0.0,1.0,0.0,4.0,5.0,80.0,0.0,4.0,4.0,7.0,1.0,0.0,1.0,1.0,12.0,-5.0,11/10/2021,Chicago Bulls,29.0
Willie Cauley-Stein,5:13,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11/10/2021,Chicago Bulls,3.25
Frank Ntilikina,9:19,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,8.0,11/10/2021,Chicago Bulls,7.25
Sterling Brown,16:31,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,5.0,5.0,11/10/2021,Chicago Bulls,11.5
Boban Marjanovic,1:28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,11/10/2021,Chicago Bulls,1.25
Moses Brown,1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11/10/2021,Chicago Bulls,0.0
Trey Burke,1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,11/10/2021,Chicago Bulls,1.5
Josh Green,1:50,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,11/10/2021,Chicago Bulls,4.0
